"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","119","shouldNotAllowDollarSign()","","Tue Jul 21 14:10:30 UTC 2026","passed","Tue Jul 21 14:10:30 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldNotAllowDollarSign"
"","11","should preserve exception type and message from supplier","","Tue Jul 21 14:02:29 UTC 2026","passed","Tue Jul 21 14:02:29 UTC 2026","","LoggingContextSpec","pl.allegro.tech.hermes.common.logging.LoggingContextSpec","should preserve exception type and message from supplier"
"","0","should handle sub record 2 levels down without namespace inherited from parent name","avro records registry","Tue Jul 21 14:00:11 UTC 2026","passed","Tue Jul 21 14:00:11 UTC 2026","","","",""
"","59","should set error to true on consumerGroups endpoint failure","useConsumerGroups","Tue Jul 21 14:01:17 UTC 2026","passed","Tue Jul 21 14:01:17 UTC 2026","","","",""
"","2","shouldIncreaseRateWhenFailuresBelowToleranceOccuredAndNotAboveMaximumRate","","Tue Jul 21 14:03:20 UTC 2026","passed","Tue Jul 21 14:03:20 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","shouldIncreaseRateWhenFailuresBelowToleranceOccuredAndNotAboveMaximumRate"
"","756","shouldReadSubscriptionMetricsFromPrometheus()","","Tue Jul 21 14:05:33 UTC 2026","passed","Tue Jul 21 14:05:33 UTC 2026","","pl.allegro.tech.hermes.integrationtests.MetricsTest","pl.allegro.tech.hermes.integrationtests.MetricsTest","shouldReadSubscriptionMetricsFromPrometheus"
"","3","topic when doing a basic update should be valid","","Tue Jul 21 14:05:36 UTC 2026","passed","Tue Jul 21 14:05:36 UTC 2026","","TopicValidatorTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic when doing a basic update should be valid"
"","427","should render property tooltip { property: 'topicView.properties.allowUnauthenticatedAccess', tooltip: 'topicView.properties.tooltips.allowUnauthenticatedAccess' }","PropertiesList","Tue Jul 21 14:00:43 UTC 2026","passed","Tue Jul 21 14:00:43 UTC 2026","","","",""
"","7","should commit max offset of committed offsets when no smaller inflights exist","","Tue Jul 21 14:02:57 UTC 2026","passed","Tue Jul 21 14:02:57 UTC 2026","","OffsetCommitterTest","pl.allegro.tech.hermes.consumers.consumer.offset.OffsetCommitterTest","should commit max offset of committed offsets when no smaller inflights exist"
"","0","shouldSwitchToHeartbeatModeWhenThereWereOnlyFailures","","Tue Jul 21 14:03:20 UTC 2026","passed","Tue Jul 21 14:03:20 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.SlowModeOutputRateCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.SlowModeOutputRateCalculatorTest","shouldSwitchToHeartbeatModeWhenThereWereOnlyFailures"
"","3","should match subscription discarded","","Tue Jul 21 14:02:29 UTC 2026","passed","Tue Jul 21 14:02:29 UTC 2026","","CounterMatcherTest","pl.allegro.tech.hermes.common.metric.counter.zookeeper.CounterMatcherTest","should match subscription discarded"
"","1","should not remove duplicated RETRANSMIT signals","","Tue Jul 21 14:03:08 UTC 2026","passed","Tue Jul 21 14:03:08 UTC 2026","","SignalsFilterTest","pl.allegro.tech.hermes.consumers.supervisor.process.SignalsFilterTest","should not remove duplicated RETRANSMIT signals"
"","124","should configure cluster from top-level properties if specific cluster properties are missing","MultiZookeeperIntegrationTest","Tue Jul 21 14:06:40 UTC 2026","passed","Tue Jul 21 14:06:41 UTC 2026","","ZookeeperClientManagerTest","pl.allegro.tech.hermes.management.infrastructure.zookeeper.ZookeeperClientManagerTest","should configure cluster from top-level properties if specific cluster properties are missing"
