"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 25 09:40:45 GMT 2025","Fri Jul 25 09:40:45 GMT 2025","5","","SchemaRegistryRawSchemaClientTest","","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception for incompatible schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@39ccab78 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@7726d80d objectMapper=com.fasterxml.jackson.databind.ObjectMapper@382d9324 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847dd78@1936fe56>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847dd78@1936fe56 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847db30@663a2d71 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@2aeaa332>, #3]","should throw exception for incompatible schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@39ccab78 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@7726d80d objectMapper=com.fasterxml.jackson.databind.ObjectMapper@382d9324 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847dd78@1936fe56>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847dd78@1936fe56 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007ff8b847db30@663a2d71 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@2aeaa332>, #3]",""
"passed","Fri Jul 25 09:40:22 GMT 2025","Fri Jul 25 09:40:22 GMT 2025","305","","HermesMockAvroTest","","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should get all messages as avro","should get all messages as avro",""
"passed","Fri Jul 25 09:35:28 GMT 2025","Fri Jul 25 09:35:28 GMT 2025","227","IntegrationTest","ZookeeperSubscriptionRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperSubscriptionRepositoryTest","should get list of subscriptions based on names list","should get list of subscriptions based on names list",""
"passed","Fri Jul 25 09:40:43 GMT 2025","Fri Jul 25 09:40:43 GMT 2025","227","","pl.allegro.tech.hermes.integrationtests.management.GroupManagementTest","","pl.allegro.tech.hermes.integrationtests.management.GroupManagementTest","shouldAllowNonAdminUserToRemoveGroup","shouldAllowNonAdminUserToRemoveGroup()",""
"passed","Fri Jul 25 09:36:08 GMT 2025","Fri Jul 25 09:36:09 GMT 2025","869","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","shouldElectOnlyOneLeaderFromRegisteredConsumers","shouldElectOnlyOneLeaderFromRegisteredConsumers",""
"passed","Fri Jul 25 09:38:42 GMT 2025","Fri Jul 25 09:38:42 GMT 2025","1","","MessageFilterTypeValidatorTest","","pl.allegro.tech.hermes.management.domain.subscription.validator.MessageFilterTypeValidatorTest","should return violations for invalid content type filter type combinations [contentType: AVRO, filterTypes: [jsonpath, avropath], #1]","should return violations for invalid content type filter type combinations [contentType: AVRO, filterTypes: [jsonpath, avropath], #1]",""
"passed","Fri Jul 25 09:33:46 GMT 2025","Fri Jul 25 09:33:47 GMT 2025","94","useInactiveTopics","","","","","should fetch inactive topics from Hermes backend",""
"passed","Fri Jul 25 09:38:02 GMT 2025","Fri Jul 25 09:38:02 GMT 2025","149","","ManagementRightsSpec","","pl.allegro.tech.hermes.management.api.auth.ManagementRightsSpec","should check nonAdminCreationEnabled = true on group creation for admin = true","should check nonAdminCreationEnabled = true on group creation for admin = true",""
"passed","Fri Jul 25 09:35:51 GMT 2025","Fri Jul 25 09:35:51 GMT 2025","32","","ZookeeperSubscriptionIdProviderTest","","pl.allegro.tech.hermes.consumers.subscription.id.ZookeeperSubscriptionIdProviderTest","should return id based on zookeeper czxid","should return id based on zookeeper czxid",""
"passed","Fri Jul 25 09:38:42 GMT 2025","Fri Jul 25 09:38:42 GMT 2025","28","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic changing content type from json to avro when avro schema is available should be valid","topic changing content type from json to avro when avro schema is available should be valid",""
"passed","Fri Jul 25 09:33:21 GMT 2025","Fri Jul 25 09:33:21 GMT 2025","50","FavoriteSubscriptionsListing","","","","","should remove from favorites on button click",""
"passed","Fri Jul 25 09:35:22 GMT 2025","Fri Jul 25 09:35:22 GMT 2025","24","","FilterChainSpec","","pl.allegro.tech.hermes.domain.filtering.FilterChainSpec","should apply global filters before subscription specific","should apply global filters before subscription specific",""
"passed","Fri Jul 25 09:38:43 GMT 2025","Fri Jul 25 09:38:43 GMT 2025","15","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating topic with over 7 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@2780 duration=10081 retentionUnit=MINUTES>, #2]","creating topic with over 7 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@2780 duration=10081 retentionUnit=MINUTES>, #2]",""
