"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 08:39:58 GMT 2025","Tue Sep 16 08:39:58 GMT 2025","3","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[5], matcher: some title, matchingStrategy: null, result: false, #33]","array paths [path: .title.aliases[5], matcher: some title, matchingStrategy: null, result: false, #33]",""
"passed","Tue Sep 16 08:36:57 GMT 2025","Tue Sep 16 08:36:57 GMT 2025","420","SubscriptionView","","","","","should not show error message when data was fetch successfully",""
"passed","Tue Sep 16 08:37:11 GMT 2025","Tue Sep 16 08:37:11 GMT 2025","102","PropertiesList","","","","","should render topic property { topic: { schema: '{""type"":""record"",""name"":""DummyEvent"",""namespace"":""pl.allegro.public.group.DummyEvent"",""doc"":""Event emitted when notification is sent to a user"",""fields"":[{""name"":""__metadata"",""type"":[""null"",{""type"":""map"",""values"":""string""}],""doc"":""Field internally used by Hermes to propagate metadata."",""default"":null},{""name"":""waybillId"",""type"":[""null"",{""type"":""record"",""name"":""WaybillId"",""fields"":[{""name"":""waybill"",""type"":""string"",""doc"":""Waybill""},{""name"":""carrierId"",""type"":""string"",""doc"":""CarrierId""}]}],""doc"":""WaybillId"",""default"":null},{""name"":""otherWaybillId"",""type"":[""null"",""WaybillId""],""doc"":""other WaybillId"",""default"":null},{""name"":""notificationId"",""type"":""string"",""doc"":""Notification Id""},{""name"":""userId"",""type"":""string"",""doc"":""User Id""}]}', name: 'pl.allegro.public.group.DummyEvent', description: 'Events emitted when notification is sent to a user.', owner: { source: 'Service Catalog', id: '41' }, retentionTime: { duration: 1, retentionUnit: 'DAYS' }, jsonToAvroDryRun: false, ack: 'LEADER', trackingEnabled: false, migratedFromJsonType: false, fallbackToRemoteDatacenterEnabled: true, schemaIdAwareSerializationEnabled: false, contentType: 'AVRO', maxMessageSize: 10240, auth: { publishers: [], enabled: false, unauthenticatedAccessEnabled: true }, subscribingRestricted: false, offlineStorage: { enabled: true, retentionTime: { duration: 60, infinite: false } }, labels: [ { value: 'internal' }, { value: 'analytics' } ], createdAt: 1634916242.877, modifiedAt: 1636451113.517 }, property: 'topicView.properties.schemaIdAwareSerializationEnabled', value: 'false' }",""
"passed","Tue Sep 16 08:42:10 GMT 2025","Tue Sep 16 08:42:10 GMT 2025","111","","DefaultResponseSimulatorTest","","pl.allegro.tech.hermes.frontend.publishing.handlers.DefaultResponseSimulatorTest","should simulate default response generation","should simulate default response generation",""
"passed","Tue Sep 16 08:39:31 GMT 2025","Tue Sep 16 08:39:32 GMT 2025","14","","pl.allegro.tech.hermes.api.SubscriptionTest","","pl.allegro.tech.hermes.api.SubscriptionTest","shouldDeserializeSubscriptionWithoutBackoff","shouldDeserializeSubscriptionWithoutBackoff",""
"passed","Tue Sep 16 08:37:07 GMT 2025","Tue Sep 16 08:37:07 GMT 2025","60","GroupTopicsView","","","","","should not show error message when data was fetch successfully",""
"passed","Tue Sep 16 08:43:32 GMT 2025","Tue Sep 16 08:43:32 GMT 2025","11","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with over 7 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@c8 duration=169 retentionUnit=HOURS>, #1]","updating topic with over 7 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@c8 duration=169 retentionUnit=HOURS>, #1]",""
"passed","Tue Sep 16 08:37:54 GMT 2025","Tue Sep 16 08:37:54 GMT 2025","19","InconsistentGroupListing","","","","","should render inconsistent groups table with filter applied (case-insensitive, filter: FOO)",""
"passed","Tue Sep 16 08:42:15 GMT 2025","Tue Sep 16 08:42:20 GMT 2025","5043","","ThroughputRegistryTest","","pl.allegro.tech.hermes.frontend.publishing.metric.ThroughputRegistryTest","global throughput should be shared for all topics","global throughput should be shared for all topics",""
"passed","Tue Sep 16 08:39:30 GMT 2025","Tue Sep 16 08:39:30 GMT 2025","4","","TopicConstraintsValidationTest","","pl.allegro.tech.hermes.api.TopicConstraintsValidationTest","there shouldn't be any violations for valid inputs [consumersNumber: 10, reason: , #1]","there shouldn't be any violations for valid inputs [consumersNumber: 10, reason: , #1]",""
