"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 17 07:32:18 GMT 2024","Sun Nov 17 07:32:18 GMT 2024","104","ConsistencyView","","","","","should not show progress bar when fetching consistency data is not in progress",""
"passed","Sun Nov 17 07:32:18 GMT 2024","Sun Nov 17 07:32:18 GMT 2024","97","ConsistencyView","","","","","should hide loading spinner when data fetch is complete",""
"passed","Sun Nov 17 07:33:36 GMT 2024","Sun Nov 17 07:33:36 GMT 2024","2","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should interpret message as failed for status different than 201 or 202 [status: 404, #4]","should interpret message as failed for status different than 201 or 202 [status: 404, #4]",""
"passed","Sun Nov 17 07:32:26 GMT 2024","Sun Nov 17 07:32:26 GMT 2024","155","SubscriptionPathFiltersDebug","","","","","should not display ""update subscription filters"" button when edit is disabled",""
"passed","Sun Nov 17 07:37:50 GMT 2024","Sun Nov 17 07:37:52 GMT 2024","1430","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","shouldPublishAvroAndConsumeAvroMessage","shouldPublishAvroAndConsumeAvroMessage()",""
"passed","Sun Nov 17 07:38:29 GMT 2024","Sun Nov 17 07:38:29 GMT 2024","3","","JsonQueryParserTest","","pl.allegro.tech.hermes.management.infrastructure.query.parser.json.JsonQueryParserTest","should parse query with in operator and match all results","should parse query with in operator and match all results",""
"passed","Sun Nov 17 07:36:00 GMT 2024","Sun Nov 17 07:36:00 GMT 2024","112","","DefaultResponseSimulatorTest","","pl.allegro.tech.hermes.frontend.publishing.handlers.DefaultResponseSimulatorTest","should simulate default response generation","should simulate default response generation",""
"passed","Sun Nov 17 07:36:56 GMT 2024","Sun Nov 17 07:37:02 GMT 2024","6003","","pl.allegro.tech.hermes.integrationtests.OAuthIntegrationTest","","pl.allegro.tech.hermes.integrationtests.OAuthIntegrationTest","shouldRequestNewTokenIfPreviousIsInvalidForUsernamePasswordGrantOAuthSecuredEndpoint","shouldRequestNewTokenIfPreviousIsInvalidForUsernamePasswordGrantOAuthSecuredEndpoint()",""
"passed","Sun Nov 17 07:32:49 GMT 2024","Sun Nov 17 07:32:49 GMT 2024","1","Json utils","","","","","deepSearch() - should find object in array",""
"passed","Sun Nov 17 07:35:19 GMT 2024","Sun Nov 17 07:35:19 GMT 2024","215","","MultiDatacenterMessageProducerTest","","pl.allegro.tech.hermes.frontend.producer.kafka.MultiDatacenterMessageProducerTest","should invoke onUnpublished when both DCs fail","should invoke onUnpublished when both DCs fail",""
"passed","Sun Nov 17 07:33:03 GMT 2024","Sun Nov 17 07:33:03 GMT 2024","39","HealthProblemsAlerts","","","","","should show an appropriate health problem alert (MALFUNCTIONING)",""
"passed","Sun Nov 17 07:33:50 GMT 2024","Sun Nov 17 07:33:50 GMT 2024","5","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","basic paths [path: .topping.description.a, matcher: .*, result: false, #10]","basic paths [path: .topping.description.a, matcher: .*, result: false, #10]",""
"passed","Sun Nov 17 07:33:50 GMT 2024","Sun Nov 17 07:33:50 GMT 2024","5","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","basic paths [path: .topping.ingredients, matcher: .*syrup.*, result: true, #14]","basic paths [path: .topping.ingredients, matcher: .*syrup.*, result: true, #14]",""
"passed","Sun Nov 17 07:33:32 GMT 2024","Sun Nov 17 07:33:32 GMT 2024","7","","pl.allegro.tech.hermes.api.TopicTest","","pl.allegro.tech.hermes.api.TopicTest","shouldSetDefaultAckIfNotPresentInJson","shouldSetDefaultAckIfNotPresentInJson",""
"passed","Sun Nov 17 07:34:00 GMT 2024","Sun Nov 17 07:34:00 GMT 2024","115","IntegrationTest","ZookeeperWorkloadConstraintsRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperWorkloadConstraintsRepositoryTest","should throw exception if topic node already exist","should throw exception if topic node already exist",""
"passed","Sun Nov 17 07:33:00 GMT 2024","Sun Nov 17 07:33:00 GMT 2024","89","RedirectView","","","","","should push to state",""
"passed","Sun Nov 17 07:37:05 GMT 2024","Sun Nov 17 07:37:05 GMT 2024","1","","MessageFilterTypeValidatorTest","","pl.allegro.tech.hermes.management.domain.subscription.validator.MessageFilterTypeValidatorTest","should not return violations for valid content type filter type combinations [contentType: AVRO, filterTypes: [avropath, header], #7]","should not return violations for valid content type filter type combinations [contentType: AVRO, filterTypes: [avropath, header], #7]",""
"passed","Sun Nov 17 07:33:30 GMT 2024","Sun Nov 17 07:33:30 GMT 2024","8","","SubscriptionConstraintsValidationTest","","pl.allegro.tech.hermes.api.SubscriptionConstraintsValidationTest","consumers number has to be greater than zero [consumersNumber: -1, #1]","consumers number has to be greater than zero [consumersNumber: -1, #1]",""
