"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 19 10:32:08 GMT 2024","Tue Nov 19 10:32:09 GMT 2024","370","SubscriptionView","","","","","should hide loading spinner when data fetch is complete",""
"passed","Tue Nov 19 10:32:46 GMT 2024","Tue Nov 19 10:32:46 GMT 2024","87","OfflineRetransmissionForm","","","","","should emit a retransmit event when user clicks retransmit button",""
"passed","Tue Nov 19 10:32:53 GMT 2024","Tue Nov 19 10:32:53 GMT 2024","14","InconsistentGroupListing","","","","","should render inconsistent groups table with filter applied (case-insensitive, filter: pl.allegro.internal.group)",""
"passed","Tue Nov 19 10:32:10 GMT 2024","Tue Nov 19 10:32:10 GMT 2024","132","PropertiesCard","","","","","should render subscription http/2 configuration flag (false)",""
"passed","Tue Nov 19 10:37:04 GMT 2024","Tue Nov 19 10:37:04 GMT 2024","5","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with at least one disallowed label should not be valid during update [givenAllowedLabels: [], updatedTopicLabels: [TopicLabel(some-random-label)], #0]","topic with at least one disallowed label should not be valid during update [givenAllowedLabels: [], updatedTopicLabels: [TopicLabel(some-random-label)], #0]",""
"passed","Tue Nov 19 10:34:22 GMT 2024","Tue Nov 19 10:34:22 GMT 2024","4","","NotificationsBasedSubscriptionCacheTest","","pl.allegro.tech.hermes.consumers.subscription.cache.NotificationsBasedSubscriptionCacheTest","should initialize cache on start","should initialize cache on start",""
"passed","Tue Nov 19 10:32:41 GMT 2024","Tue Nov 19 10:32:41 GMT 2024","47","StatsView","","","","","should not show error message when data was fetch successfully",""
"passed","Wed Nov 20 16:18:41 GMT 2024","Wed Nov 20 16:18:41 GMT 2024","20","","pl.allegro.tech.hermes.integrationtests.PublishingAndConsumingTest","","pl.allegro.tech.hermes.integrationtests.PublishingAndConsumingTest","shouldNotCreateTopicWhenPublishingToNonExistingTopic","shouldNotCreateTopicWhenPublishingToNonExistingTopic()",""
"passed","Tue Nov 19 10:32:36 GMT 2024","Tue Nov 19 10:32:36 GMT 2024","128","ConsumerGroupsView","","","","","should hide loading spinner when data fetch is complete",""
"passed","Tue Nov 19 10:33:38 GMT 2024","Tue Nov 19 10:33:38 GMT 2024","8","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should interpret message as accepted when sender returns 202","should interpret message as accepted when sender returns 202",""
"passed","Tue Nov 19 10:34:19 GMT 2024","Tue Nov 19 10:34:20 GMT 2024","780","","HttpClientConnectionMonitoringTest","","pl.allegro.tech.hermes.consumers.consumer.sender.http.HttpClientConnectionMonitoringTest","should measure http client connections","should measure http client connections",""
"passed","Tue Nov 19 10:32:56 GMT 2024","Tue Nov 19 10:32:57 GMT 2024","157","SchemaPanel","","","","","should render proper heading",""
"passed","Tue Nov 19 10:32:44 GMT 2024","Tue Nov 19 10:32:44 GMT 2024","57","useFormSubscription","","","","","should return dataSources",""
"passed","Tue Nov 19 10:34:22 GMT 2024","Tue Nov 19 10:34:22 GMT 2024","16","","NotificationAwareSubscriptionIdsCacheTest","","pl.allegro.tech.hermes.consumers.subscription.id.NotificationAwareSubscriptionIdsCacheTest","should match subscription by id","should match subscription by id",""
"passed","Tue Nov 19 10:33:33 GMT 2024","Tue Nov 19 10:33:33 GMT 2024","22","","EndpointAddressSerializationTest","","pl.allegro.tech.hermes.api.jackson.EndpointAddressSerializationTest","should deserialize string to endpoint address","should deserialize string to endpoint address",""
"passed","Tue Nov 19 10:32:09 GMT 2024","Tue Nov 19 10:32:09 GMT 2024","102","PropertiesCard","","","","","should retry backoff max interval",""
"passed","Tue Nov 19 10:32:27 GMT 2024","Tue Nov 19 10:32:27 GMT 2024","1","useConsistencyStore","","","","","should filter topics",""
"passed","Wed Nov 20 16:19:45 GMT 2024","Wed Nov 20 16:19:45 GMT 2024","348","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","shouldPublishWhenAuthenticated","shouldPublishWhenAuthenticated(Topic) [4] Topic(TopicBuilderGroup243.TopicBuilderTopic244)",""
"passed","Tue Nov 19 10:39:21 GMT 2024","Tue Nov 19 10:39:22 GMT 2024","429","","SchemaManagerTest","","pl.allegro.tech.hermes.tracker.elasticsearch.SchemaManagerTest","should create index if at least one does not exist","should create index if at least one does not exist",""
"passed","Tue Nov 19 10:36:14 GMT 2024","Tue Nov 19 10:36:14 GMT 2024","10","","MessagePreviewLogTest","","pl.allegro.tech.hermes.frontend.publishing.preview.MessagePreviewLogTest","should persist Avro messages for schema aware topics","should persist Avro messages for schema aware topics",""
