"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","updating topic with over 2 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@50 duration=inaccessible retentionUnit=inaccessible>, #1]","","Thu May 07 09:26:55 UTC 2026","passed","Thu May 07 09:26:55 UTC 2026","","TopicValidatorWithRealApiPreconditionsTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with over 2 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@50 duration=inaccessible retentionUnit=inaccessible>, #1]"
"","2536","should return partial results when some of the requests fails","","Thu May 07 09:27:54 UTC 2026","passed","Thu May 07 09:27:56 UTC 2026","","RestTemplatePrometheusClientTest","pl.allegro.tech.hermes.management.infrastructure.prometheus.RestTemplatePrometheusClientTest","should return partial results when some of the requests fails"
"","130","should show loading spinner when fetching Readiness data","ReadinessView","Thu May 07 09:21:36 UTC 2026","passed","Thu May 07 09:21:36 UTC 2026","","","",""
"","345","Should skip removal of consumer group - not leader","MultiZookeeperIntegrationTest","Thu May 07 09:26:52 UTC 2026","passed","Thu May 07 09:26:53 UTC 2026","","ConsumerGroupCleanUpTaskTest","pl.allegro.tech.hermes.management.domain.subscription.consumergroup.ConsumerGroupCleanUpTaskTest","Should skip removal of consumer group - not leader"
"","11","should respond using fresh schema versions if schema versions did expire","","Thu May 07 09:28:30 UTC 2026","passed","Thu May 07 09:28:30 UTC 2026","","CachedSchemaVersionsRepositoryTest","pl.allegro.tech.hermes.schema.CachedSchemaVersionsRepositoryTest","should respond using fresh schema versions if schema versions did expire"
"","0","should return index within pool bounds [topicName: group3.topic3, #2]","","Thu May 07 09:25:00 UTC 2026","passed","Thu May 07 09:25:00 UTC 2026","","KafkaMessageSenderPoolRouterTest","pl.allegro.tech.hermes.frontend.producer.kafka.KafkaMessageSenderPoolRouterTest","should return index within pool bounds [topicName: group3.topic3, #2]"
"","2","should convert standard message","","Thu May 07 09:24:23 UTC 2026","passed","Thu May 07 09:24:23 UTC 2026","","GooglePubSubMessageTransformerRawTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubMessageTransformerRawTest","should convert standard message"
"","16","should return bearer token","","Thu May 07 09:24:19 UTC 2026","passed","Thu May 07 09:24:19 UTC 2026","","OAuthHttpAuthorizationProviderTest","pl.allegro.tech.hermes.consumers.consumer.oauth.OAuthHttpAuthorizationProviderTest","should return bearer token"
"","887","should render members table","ConsumerGroupMembers","Thu May 07 09:22:14 UTC 2026","passed","Thu May 07 09:22:15 UTC 2026","","","",""
"","3","should retry on http failure [status: 503, #4]","","Thu May 07 09:23:42 UTC 2026","passed","Thu May 07 09:23:42 UTC 2026","","HermesClientTest","pl.allegro.tech.hermes.client.HermesClientTest","should retry on http failure [status: 503, #4]"
