"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","should start by swapping the heaviest subscriptions","","Wed Feb 25 14:54:13 UTC 2026","passed","Wed Feb 25 14:54:13 UTC 2026","","WeightedWorkBalancerTest","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.WeightedWorkBalancerTest","should start by swapping the heaviest subscriptions"
"","55","should record metrics for executor service (monitoring enabled: true)","","Wed Feb 25 14:53:35 UTC 2026","passed","Wed Feb 25 14:53:35 UTC 2026","","InstrumentedExecutorServiceFactoryMetricsTest","pl.allegro.tech.hermes.common.metric.executor.InstrumentedExecutorServiceFactoryMetricsTest","should record metrics for executor service (monitoring enabled: true)"
"","359","should hide loading spinner when data fetch is complete","SubscriptionView","Wed Feb 25 14:51:29 UTC 2026","passed","Wed Feb 25 14:51:29 UTC 2026","","","",""
"","110","should update subscription constraints","IntegrationTest","Wed Feb 25 14:53:49 UTC 2026","passed","Wed Feb 25 14:53:49 UTC 2026","","ZookeeperWorkloadConstraintsRepositoryTest","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperWorkloadConstraintsRepositoryTest","should update subscription constraints"
"","107","should render constraints listing with a filter applied (case-insensitive, filter: PL.GROUP.TOPIC1)","ConstraintsListing","Wed Feb 25 14:51:52 UTC 2026","passed","Wed Feb 25 14:51:52 UTC 2026","","","",""
"","286","should be thread safe when adding messages for same topic from multiple threads","","Wed Feb 25 14:56:02 UTC 2026","passed","Wed Feb 25 14:56:03 UTC 2026","","MessagePreviewLogTest","pl.allegro.tech.hermes.frontend.publishing.preview.MessagePreviewLogTest","should be thread safe when adding messages for same topic from multiple threads"
"","250","shouldReadTopicMetricsFromPrometheus()","","Wed Feb 25 14:57:57 UTC 2026","passed","Wed Feb 25 14:57:58 UTC 2026","","pl.allegro.tech.hermes.integrationtests.MetricsTest","pl.allegro.tech.hermes.integrationtests.MetricsTest","shouldReadTopicMetricsFromPrometheus"
"","57","should set error to true on stats endpoint failure","useStats","Wed Feb 25 14:52:14 UTC 2026","passed","Wed Feb 25 14:52:14 UTC 2026","","","",""
"","341","should open message dialog on row click","MessagesPreview","Wed Feb 25 14:51:49 UTC 2026","passed","Wed Feb 25 14:51:49 UTC 2026","","","",""
"","66","should emit close event on close button click","MessagePreviewDialog","Wed Feb 25 14:52:23 UTC 2026","passed","Wed Feb 25 14:52:23 UTC 2026","","","",""
"","12","should render inconsistent groups table with filter applied (case-insensitive, filter: FOO)","InconsistentGroupListing","Wed Feb 25 14:52:47 UTC 2026","passed","Wed Feb 25 14:52:48 UTC 2026","","","",""
"","2","shouldBeCaseInsensitiveForPayloadContentType","","Wed Feb 25 14:56:18 UTC 2026","passed","Wed Feb 25 14:56:18 UTC 2026","","pl.allegro.tech.hermes.frontend.publishing.message.MessageContentTypeEnforcerTest","pl.allegro.tech.hermes.frontend.publishing.message.MessageContentTypeEnforcerTest","shouldBeCaseInsensitiveForPayloadContentType"
"","43","should dispatch notification on successful task create","useOfflineRetransmission","Wed Feb 25 14:52:31 UTC 2026","passed","Wed Feb 25 14:52:31 UTC 2026","","","",""
"","10701","shouldReturnCorrectHealthStatus()","","Wed Feb 25 14:54:28 UTC 2026","passed","Wed Feb 25 14:54:39 UTC 2026","","pl.allegro.tech.hermes.integrationtests.HermesServerGracefulShutdownTest","pl.allegro.tech.hermes.integrationtests.HermesServerGracefulShutdownTest","shouldReturnCorrectHealthStatus"
"","2","should return metrics from cache while TTL has not expired","","Wed Feb 25 14:57:59 UTC 2026","passed","Wed Feb 25 14:57:59 UTC 2026","","CachingPrometheusClientTest","pl.allegro.tech.hermes.management.infrastructure.prometheus.CachingPrometheusClientTest","should return metrics from cache while TTL has not expired"
"","87","should hide loading spinner when data fetch is complete","InactiveTopicsView","Wed Feb 25 14:52:21 UTC 2026","passed","Wed Feb 25 14:52:21 UTC 2026","","","",""
