"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","should filter '$.type' matching 'donut' with result: true","","Mon Apr 27 11:08:45 UTC 2026","passed","Mon Apr 27 11:08:45 UTC 2026","","JsonPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.type' matching 'donut' with result: true"
"","93","should emit a update event when users updated consumer number and clicks save","EditConstraintForm","Mon Apr 27 11:07:29 UTC 2026","passed","Mon Apr 27 11:07:29 UTC 2026","","","",""
"","6","should remove an inactive subscriptions","","Mon Apr 27 11:09:19 UTC 2026","passed","Mon Apr 27 11:09:19 UTC 2026","","WeightedWorkBalancerTest","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.WeightedWorkBalancerTest","should remove an inactive subscriptions"
"","3","shouldThrowResolvingExceptionWhenInterpolationFails","","Mon Apr 27 11:09:33 UTC 2026","passed","Mon Apr 27 11:09:33 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.sender.resolver.InterpolatingEndpointAddressResolverTest","pl.allegro.tech.hermes.consumers.consumer.sender.resolver.InterpolatingEndpointAddressResolverTest","shouldThrowResolvingExceptionWhenInterpolationFails"
"","10","should throw error and pull schema online by version if schema does not exist","","Mon Apr 27 11:13:25 UTC 2026","passed","Mon Apr 27 11:13:25 UTC 2026","","SchemaExistenceEnsurerTest","pl.allegro.tech.hermes.schema.SchemaExistenceEnsurerTest","should throw error and pull schema online by version if schema does not exist"
"","905","shouldReturnTopicsWithAllMatchingProperties()","","Mon Apr 27 11:15:05 UTC 2026","passed","Mon Apr 27 11:15:06 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","shouldReturnTopicsWithAllMatchingProperties"
"","428","should render proper heading","PropertiesList","Mon Apr 27 11:06:54 UTC 2026","passed","Mon Apr 27 11:06:55 UTC 2026","","","",""
"","8","updating topic with modifying retention time already exceeding maximum should be invalid for regular user","","Mon Apr 27 11:11:47 UTC 2026","passed","Mon Apr 27 11:11:47 UTC 2026","","TopicValidatorWithRealApiPreconditionsTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with modifying retention time already exceeding maximum should be invalid for regular user"
"","54","should serialize to json and deserialize back","","Mon Apr 27 11:08:21 UTC 2026","passed","Mon Apr 27 11:08:21 UTC 2026","","OAuthProviderTest","pl.allegro.tech.hermes.api.OAuthProviderTest","should serialize to json and deserialize back"
"","1","should find subscriptions by various owner id queries [queryString: owner, expectedSubscriptions: [first-subscription, second-subscription], #2]","","Mon Apr 27 11:11:42 UTC 2026","passed","Mon Apr 27 11:11:42 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find subscriptions by various owner id queries [queryString: owner, expectedSubscriptions: [first-subscription, second-subscription], #2]"
"","990","shouldRespectPrivilegedSubscriberProtocolsWhileUpdatingEndpoint()","","Mon Apr 27 11:16:44 UTC 2026","passed","Mon Apr 27 11:16:45 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldRespectPrivilegedSubscriberProtocolsWhileUpdatingEndpoint"
"","117","should correctly manage the state of skipping all messages with status code 200","useSubscription","Mon Apr 27 11:06:17 UTC 2026","passed","Mon Apr 27 11:06:17 UTC 2026","","","",""
"","52","should disable action button","ConfirmationDialog","Mon Apr 27 11:07:03 UTC 2026","passed","Mon Apr 27 11:07:03 UTC 2026","","","",""
