"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","should interpret message as failed for status different than 201 or 202 [status: 203, #0]","","Fri May 22 08:40:15 UTC 2026","passed","Fri May 22 08:40:15 UTC 2026","","HermesClientTest","pl.allegro.tech.hermes.client.HermesClientTest","should interpret message as failed for status different than 201 or 202 [status: 203, #0]"
"","2","should filter '$.topping[?(@.id == 5007)].type' matching '^Maple.*' with result: false","","Fri May 22 08:40:31 UTC 2026","passed","Fri May 22 08:40:31 UTC 2026","","JsonPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.topping[?(@.id == 5007)].type' matching '^Maple.*' with result: false"
"","1","shouldIgnoreUnknownFields","","Fri May 22 08:40:08 UTC 2026","passed","Fri May 22 08:40:08 UTC 2026","","pl.allegro.tech.hermes.api.helper.PatchTest","pl.allegro.tech.hermes.api.helper.PatchTest","shouldIgnoreUnknownFields"
"","332","should return empty list when node doesn't exist","MultiZookeeperIntegrationTest","Fri May 22 08:43:12 UTC 2026","passed","Fri May 22 08:43:12 UTC 2026","","InactiveTopicsStorageServiceTest","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsStorageServiceTest","should return empty list when node doesn't exist"
"","2","should append data into buffer [data: [x, x, x], capacity: 7, #2]","","Fri May 22 08:40:54 UTC 2026","passed","Fri May 22 08:40:54 UTC 2026","","JsonMessageBatchTest","pl.allegro.tech.hermes.consumers.consumer.batch.JsonMessageBatchTest","should append data into buffer [data: [x, x, x], capacity: 7, #2]"
"","227","should list all oauth providers","IntegrationTest","Fri May 22 08:40:34 UTC 2026","passed","Fri May 22 08:40:34 UTC 2026","","ZookeeperOAuthProviderRepositoryTest","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperOAuthProviderRepositoryTest","should list all oauth providers"
"","6","should grant quota if global rate is below max","","Fri May 22 08:42:40 UTC 2026","passed","Fri May 22 08:42:40 UTC 2026","","DynamicThroughputLimiterTest","pl.allegro.tech.hermes.frontend.publishing.DynamicThroughputLimiterTest","should grant quota if global rate is below max"
"","8","should not mix offsets from different partitions and topics","","Fri May 22 08:40:55 UTC 2026","passed","Fri May 22 08:40:55 UTC 2026","","OffsetCommitterTest","pl.allegro.tech.hermes.consumers.consumer.offset.OffsetCommitterTest","should not mix offsets from different partitions and topics"
"","6","consumers number has to be greater than zero [consumersNumber: -1, #1]","","Fri May 22 08:40:06 UTC 2026","passed","Fri May 22 08:40:06 UTC 2026","","TopicConstraintsValidationTest","pl.allegro.tech.hermes.api.TopicConstraintsValidationTest","consumers number has to be greater than zero [consumersNumber: -1, #1]"
"","2","shouldReturnTrueWhenMessageSuccessfullyPublished","","Fri May 22 08:41:19 UTC 2026","passed","Fri May 22 08:41:19 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.sender.jms.JmsMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.sender.jms.JmsMessageSenderTest","shouldReturnTrueWhenMessageSuccessfullyPublished"
"","1","should convert primitive types with default values [suite: default-primitives, avroType: double, fieldExists: false, protoDescriptor: <com.google.protobuf.Descriptors$Descriptor@1c2cf47f index=inaccessible proto=inaccessible fullName=inaccessible file=inaccessible containingType=inaccessible nestedTypes=inaccessible enumTypes=inaccessible fields=inaccessible fieldsSortedByNumber=inaccessible extensions=inaccessible oneofs=inaccessible realOneofCount=inaccessible extensionRangeLowerBounds=inaccessible extensionRangeUpperBounds=inaccessible>, expectedProtoValue: 3.14, transformResult: <pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.avro.conversions.ConvertPrimitivesTest$__spock_feature_0_3prov5_closure31@58fd0074 delegate=inaccessible owner=inaccessible thisObject=inaccessible resolveStrategy=inaccessible directive=inaccessible parameterTypes=inaccessible maximumNumberOfParameters=inaccessible bcw=inaccessible thisType=inaccessible>, #14]","","Fri May 22 08:40:58 UTC 2026","passed","Fri May 22 08:40:58 UTC 2026","","ConvertPrimitivesTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.avro.conversions.ConvertPrimitivesTest","should convert primitive types with default values [suite: default-primitives, avroType: double, fieldExists: false, protoDescriptor: <com.google.protobuf.Descriptors$Descriptor@1c2cf47f index=inaccessible proto=inaccessible fullName=inaccessible file=inaccessible containingType=inaccessible nestedTypes=inaccessible enumTypes=inaccessible fields=inaccessible fieldsSortedByNumber=inaccessible extensions=inaccessible oneofs=inaccessible realOneofCount=inaccessible extensionRangeLowerBounds=inaccessible extensionRangeUpperBounds=inaccessible>, expectedProtoValue: 3.14, transformResult: <pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.avro.conversions.ConvertPrimitivesTest$__spock_feature_0_3prov5_closure31@58fd0074 delegate=inaccessible owner=inaccessible thisObject=inaccessible resolveStrategy=inaccessible directive=inaccessible parameterTypes=inaccessible maximumNumberOfParameters=inaccessible bcw=inaccessible thisType=inaccessible>, #14]"
"","10","should read header HERMES-MESSAGE-ID being case insensitive when publishing using RestClient sender","","Fri May 22 08:40:20 UTC 2026","passed","Fri May 22 08:40:20 UTC 2026","","HermesSenderTest","pl.allegro.tech.hermes.client.HermesSenderTest","should read header HERMES-MESSAGE-ID being case insensitive when publishing using RestClient sender"
"","2","should indicate that a batch subscriber with more than 10% timeouts is timing out","","Fri May 22 08:43:26 UTC 2026","passed","Fri May 22 08:43:26 UTC 2026","","SubscriptionHealthCheckerTest","pl.allegro.tech.hermes.management.domain.subscription.SubscriptionHealthCheckerTest","should indicate that a batch subscriber with more than 10% timeouts is timing out"
"","1","should convert and cast primitive types [suite: primitives, avroType: double, protoDescriptor: <com.google.protobuf.Descriptors$Descriptor@50818b2f index=inaccessible proto=inaccessible fullName=inaccessible file=inaccessible containingType=inaccessible nestedTypes=inaccessible enumTypes=inaccessible fields=inaccessible fieldsSortedByNumber=inaccessible extensions=inaccessible oneofs=inaccessible realOneofCount=inaccessible extensionRangeLowerBounds=inaccessible extensionRangeUpperBounds=inaccessible>, avroValue: 12.234, expectedProtoValue: 12.234, #29]","","Fri May 22 08:40:57 UTC 2026","passed","Fri May 22 08:40:57 UTC 2026","","ConvertAndCastPrimitivesTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.avro.conversions.ConvertAndCastPrimitivesTest","should convert and cast primitive types [suite: primitives, avroType: double, protoDescriptor: <com.google.protobuf.Descriptors$Descriptor@50818b2f index=inaccessible proto=inaccessible fullName=inaccessible file=inaccessible containingType=inaccessible nestedTypes=inaccessible enumTypes=inaccessible fields=inaccessible fieldsSortedByNumber=inaccessible extensions=inaccessible oneofs=inaccessible realOneofCount=inaccessible extensionRangeLowerBounds=inaccessible extensionRangeUpperBounds=inaccessible>, avroValue: 12.234, expectedProtoValue: 12.234, #29]"
"","4","shouldNotAllowForSavingRateHistoryOfOtherThanCurrentConsumerNode","","Fri May 22 08:41:17 UTC 2026","passed","Fri May 22 08:41:17 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateRegistryTest","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateRegistryTest","shouldNotAllowForSavingRateHistoryOfOtherThanCurrentConsumerNode"
"","27","shouldNotAllowCreatingTheSameOAuthProviderTwice()","","Fri May 22 08:45:10 UTC 2026","passed","Fri May 22 08:45:10 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","shouldNotAllowCreatingTheSameOAuthProviderTwice"
"","2","array paths [path: .title.aliases[*], matcher: Godfather, matchingStrategy: any, result: true, #41]","","Fri May 22 08:40:31 UTC 2026","passed","Fri May 22 08:40:31 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[*], matcher: Godfather, matchingStrategy: any, result: true, #41]"
"","109","should render proper buttons","HomeView","Fri May 22 08:37:19 UTC 2026","passed","Fri May 22 08:37:19 UTC 2026","","","",""
"","683","should render subscriptions table","SubscriptionSearchResults","Fri May 22 08:37:28 UTC 2026","passed","Fri May 22 08:37:29 UTC 2026","","","",""
"","21","should render inconsistent groups table with filter applied (case-insensitive, filter: pl.allegro.internal.group)","InconsistentGroupListing","Fri May 22 08:37:26 UTC 2026","passed","Fri May 22 08:37:26 UTC 2026","","","",""
"","14522","shouldMoveOffsetNearGivenTimestamp(boolean) [1] false","","Fri May 22 08:41:26 UTC 2026","passed","Fri May 22 08:41:40 UTC 2026","","pl.allegro.tech.hermes.integrationtests.KafkaRetransmissionServiceTest","pl.allegro.tech.hermes.integrationtests.KafkaRetransmissionServiceTest","shouldMoveOffsetNearGivenTimestamp"
"","5","should save tracking information on message discard","","Fri May 22 08:40:56 UTC 2026","passed","Fri May 22 08:40:56 UTC 2026","","DefaultErrorHandlerTest","pl.allegro.tech.hermes.consumers.consumer.result.DefaultErrorHandlerTest","should save tracking information on message discard"
"","534","nodes should remain unchanged in case of failure while updating subscription constraints","MultiZookeeperIntegrationTest","Fri May 22 08:43:46 UTC 2026","passed","Fri May 22 08:43:47 UTC 2026","","WorkloadConstraintsServiceTest","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","nodes should remain unchanged in case of failure while updating subscription constraints"
