"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","338","should not change status to READ_WRITE if READ_ONLY is set by admin","MultiZookeeperIntegrationTest","Wed Apr 15 11:56:15 UTC 2026","passed","Wed Apr 15 11:56:15 UTC 2026","","HealthCheckTaskTest","pl.allegro.tech.hermes.management.domain.health.HealthCheckTaskTest","should not change status to READ_WRITE if READ_ONLY is set by admin"
"","3","array paths [path: .cast[10], matcher: null, matchingStrategy: all, result: true, #25]","","Wed Apr 15 11:53:01 UTC 2026","passed","Wed Apr 15 11:53:01 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .cast[10], matcher: null, matchingStrategy: all, result: true, #25]"
"","4","array paths [path: .cast[0].lastName, matcher: Brando, matchingStrategy: any, result: true, #11]","","Wed Apr 15 11:53:01 UTC 2026","passed","Wed Apr 15 11:53:01 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .cast[0].lastName, matcher: Brando, matchingStrategy: any, result: true, #11]"
"","1","should not allow to create group if group name is invalid","","Wed Apr 15 11:56:01 UTC 2026","passed","Wed Apr 15 11:56:01 UTC 2026","","GroupServiceSpec","pl.allegro.tech.hermes.management.domain.group.GroupServiceSpec","should not allow to create group if group name is invalid"
"","3291","shouldCloseConnectionAfterSendingDelayData()","","Wed Apr 15 11:58:01 UTC 2026","passed","Wed Apr 15 11:58:04 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingTimeoutTest","pl.allegro.tech.hermes.integrationtests.PublishingTimeoutTest","shouldCloseConnectionAfterSendingDelayData"
"","275","shouldCreateViewRetransmissionTask()","","Wed Apr 15 11:59:24 UTC 2026","passed","Wed Apr 15 11:59:24 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.OfflineRetransmissionManagementTest","pl.allegro.tech.hermes.integrationtests.management.OfflineRetransmissionManagementTest","shouldCreateViewRetransmissionTask"
"","251","shouldEmitAuditEventWhenTopicUpdated()","","Wed Apr 15 12:01:27 UTC 2026","passed","Wed Apr 15 12:01:27 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldEmitAuditEventWhenTopicUpdated"
"","407","should render if datacenters consistency data was successfully fetched","ConsistencyView","Wed Apr 15 11:51:01 UTC 2026","passed","Wed Apr 15 11:51:01 UTC 2026","","","",""
"","68","each consecutive idle-time is multiplied by base","","Wed Apr 15 11:53:23 UTC 2026","passed","Wed Apr 15 11:53:23 UTC 2026","","ExponentiallyGrowingIdleTimeCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.ExponentiallyGrowingIdleTimeCalculatorTest","each consecutive idle-time is multiplied by base"
"","3","should find topics by various name queries [queryString: top, expectedTopics: [pl.first-topic, pl.second-topic, pl.hermes.third-topic], #1]","","Wed Apr 15 11:56:15 UTC 2026","passed","Wed Apr 15 11:56:15 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find topics by various name queries [queryString: top, expectedTopics: [pl.first-topic, pl.second-topic, pl.hermes.third-topic], #1]"
