"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","array paths [path: .title.aliases[*], matcher: ^[GTE].*, matchingStrategy: any, result: true, #44]","","Fri Feb 20 11:36:39 UTC 2026","passed","Fri Feb 20 11:36:39 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[*], matcher: ^[GTE].*, matchingStrategy: any, result: true, #44]"
"","2","should audit group removal","","Fri Feb 20 11:39:40 UTC 2026","passed","Fri Feb 20 11:39:40 UTC 2026","","GroupServiceSpec","pl.allegro.tech.hermes.management.domain.group.GroupServiceSpec","should audit group removal"
"","93","should hide loading spinner when data fetch is complete","InactiveTopicsView","Fri Feb 20 11:35:24 UTC 2026","passed","Fri Feb 20 11:35:24 UTC 2026","","","",""
"","981","shouldPassSubscriptionFixedHeaders()","","Fri Feb 20 11:40:45 UTC 2026","passed","Fri Feb 20 11:40:46 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingAndConsumingTest","pl.allegro.tech.hermes.integrationtests.PublishingAndConsumingTest","shouldPassSubscriptionFixedHeaders"
"","157","should render subscription otherErrors","MetricsCard","Fri Feb 20 11:34:47 UTC 2026","passed","Fri Feb 20 11:34:47 UTC 2026","","","",""
"","17","should close timer on exceptional completion and log failure metric","","Fri Feb 20 11:36:28 UTC 2026","passed","Fri Feb 20 11:36:28 UTC 2026","","ReactiveHermesClientMicrometerTaggedMetricsTest","pl.allegro.tech.hermes.client.ReactiveHermesClientMicrometerTaggedMetricsTest","should close timer on exceptional completion and log failure metric"
"","100","should hide loading spinner when fetching search results is complete","SearchView","Fri Feb 20 11:34:50 UTC 2026","passed","Fri Feb 20 11:34:50 UTC 2026","","","",""
"","31","should show message that suspending subscription was unsuccessful","useSubscription","Fri Feb 20 11:34:19 UTC 2026","passed","Fri Feb 20 11:34:19 UTC 2026","","","",""
"","2","should find subscriptions by various endpoint queries [queryString: https://localhost/ev/event2, expectedSubscriptions: [second-subscription], #1]","","Fri Feb 20 11:40:04 UTC 2026","passed","Fri Feb 20 11:40:04 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find subscriptions by various endpoint queries [queryString: https://localhost/ev/event2, expectedSubscriptions: [second-subscription], #1]"
"","317","shouldPublishUsingJerseyClient()","","Fri Feb 20 11:38:28 UTC 2026","passed","Fri Feb 20 11:38:29 UTC 2026","","pl.allegro.tech.hermes.integrationtests.HermesClientPublishingTest","pl.allegro.tech.hermes.integrationtests.HermesClientPublishingTest","shouldPublishUsingJerseyClient"
"","2","should reset to initial rate","","Fri Feb 20 11:37:03 UTC 2026","passed","Fri Feb 20 11:37:03 UTC 2026","","OAuthTokenRequestRateLimiterTest","pl.allegro.tech.hermes.consumers.consumer.oauth.OAuthTokenRequestRateLimiterTest","should reset to initial rate"
"","232","should display tooltip text on mouse enter","KeyValueCardItem","Fri Feb 20 11:35:32 UTC 2026","passed","Fri Feb 20 11:35:32 UTC 2026","","","",""
"","115","should render no results message","CommandPalette","Fri Feb 20 11:35:09 UTC 2026","passed","Fri Feb 20 11:35:10 UTC 2026","","","",""
"","6","should fetch schema at specified version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@4a30fa8f schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@4493ddbf objectMapper=com.fasterxml.jackson.databind.ObjectMapper@7aee9f49 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@2419f457>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@2419f457 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e3b0@35e05c6d arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@4c8bbc6d>, #3]","","Fri Feb 20 11:42:14 UTC 2026","passed","Fri Feb 20 11:42:14 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should fetch schema at specified version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@4a30fa8f schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@4493ddbf objectMapper=com.fasterxml.jackson.databind.ObjectMapper@7aee9f49 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@2419f457>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@2419f457 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e3b0@35e05c6d arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@4c8bbc6d>, #3]"
"","9","should throw exception if subscription node does not exist on update","IntegrationTest","Fri Feb 20 11:36:49 UTC 2026","passed","Fri Feb 20 11:36:49 UTC 2026","","ZookeeperWorkloadConstraintsRepositoryTest","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperWorkloadConstraintsRepositoryTest","should throw exception if subscription node does not exist on update"
"","781","should render subscriptions table","SubscriptionSearchResults","Fri Feb 20 11:35:53 UTC 2026","passed","Fri Feb 20 11:35:54 UTC 2026","","","",""
"","0","shouldGetLastUndelivered","","Fri Feb 20 11:43:35 UTC 2026","skipped","Fri Feb 20 11:43:35 UTC 2026","","pl.allegro.tech.hermes.tracker.elasticsearch.management.ElasticsearchLogRepositoryTest","pl.allegro.tech.hermes.tracker.elasticsearch.management.ElasticsearchLogRepositoryTest","shouldGetLastUndelivered"
"","1","should not return violations for valid content type filter type combinations [contentType: AVRO, filterTypes: [header], #5]","","Fri Feb 20 11:40:08 UTC 2026","passed","Fri Feb 20 11:40:08 UTC 2026","","MessageFilterTypeValidatorTest","pl.allegro.tech.hermes.management.domain.subscription.validator.MessageFilterTypeValidatorTest","should not return violations for valid content type filter type combinations [contentType: AVRO, filterTypes: [header], #5]"
"","273","shouldGetBadRequestForJsonNotMachingWithAvroSchemaAndJsonContentType()","","Fri Feb 20 11:40:53 UTC 2026","passed","Fri Feb 20 11:40:54 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","shouldGetBadRequestForJsonNotMachingWithAvroSchemaAndJsonContentType"
"","5","should increment term when assigning partitions","","Fri Feb 20 11:37:03 UTC 2026","passed","Fri Feb 20 11:37:03 UTC 2026","","ConsumerPartitionAssignmentStateTest","pl.allegro.tech.hermes.consumers.consumer.offset.ConsumerPartitionAssignmentStateTest","should increment term when assigning partitions"
"","1","should find topics by various name queries [queryString: hermes, expectedTopics: [pl.hermes.third-topic], #5]","","Fri Feb 20 11:40:04 UTC 2026","passed","Fri Feb 20 11:40:04 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find topics by various name queries [queryString: hermes, expectedTopics: [pl.hermes.third-topic], #5]"
"","284","should open edit subscription constraint dialog when subscription is clicked","ConstraintsListing","Fri Feb 20 11:34:56 UTC 2026","passed","Fri Feb 20 11:34:57 UTC 2026","","","",""
"","84","should disable subscription actions buttons","SubscriptionMetadata","Fri Feb 20 11:34:32 UTC 2026","passed","Fri Feb 20 11:34:32 UTC 2026","","","",""
"","6","should throw exception when not able to fetch schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@696dea11 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@4493ddbf objectMapper=com.fasterxml.jackson.databind.ObjectMapper@447e9202 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@57c13d0e>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@57c13d0e arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e170@6ceeb592 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@4c8bbc6d>, #2]","","Fri Feb 20 11:42:14 UTC 2026","passed","Fri Feb 20 11:42:14 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception when not able to fetch schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@696dea11 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@4493ddbf objectMapper=com.fasterxml.jackson.databind.ObjectMapper@447e9202 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@57c13d0e>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e5f8@57c13d0e arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbb7847e170@6ceeb592 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@4c8bbc6d>, #2]"
"","5","should work with topic-name field","","Fri Feb 20 11:36:35 UTC 2026","passed","Fri Feb 20 11:36:35 UTC 2026","","LoggingContextSpec","pl.allegro.tech.hermes.common.logging.LoggingContextSpec","should work with topic-name field"
"","5","should deserialize provider with previously missing socket timeout","","Fri Feb 20 11:36:13 UTC 2026","passed","Fri Feb 20 11:36:13 UTC 2026","","OAuthProviderTest","pl.allegro.tech.hermes.api.OAuthProviderTest","should deserialize provider with previously missing socket timeout"
