"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Mar 18 12:46:09 GMT 2025","Tue Mar 18 12:46:20 GMT 2025","11051","","pl.allegro.tech.hermes.integrationtests.FilteringJsonTest","","pl.allegro.tech.hermes.integrationtests.FilteringJsonTest","shouldFilterIncomingEvents","shouldFilterIncomingEvents()",""
"passed","Tue Mar 18 13:01:49 GMT 2025","Tue Mar 18 13:01:51 GMT 2025","1934","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldReturnSubscriptionsThatAreCurrentlyTrackedForGivenTopic","shouldReturnSubscriptionsThatAreCurrentlyTrackedForGivenTopic()",""
"passed","Tue Mar 18 12:40:10 GMT 2025","Tue Mar 18 12:40:10 GMT 2025","9","","ReactiveHermesClientMicrometerTaggedMetricsTest","","pl.allegro.tech.hermes.client.ReactiveHermesClientMicrometerTaggedMetricsTest","should update retries metrics","should update retries metrics",""
"passed","Tue Mar 18 12:44:09 GMT 2025","Tue Mar 18 12:44:10 GMT 2025","536","MultiZookeeperIntegrationTest","WorkloadConstraintsServiceTest","","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","nodes should remain unchanged in case of failure while updating topic constraints","nodes should remain unchanged in case of failure while updating topic constraints",""
"passed","Tue Mar 18 12:43:10 GMT 2025","Tue Mar 18 12:43:10 GMT 2025","1","","InactiveTopicsDetectionServiceTest","","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsDetectionServiceTest","should not be notified when not enough time from last notification [now: 2021-09-24T16:31:06.987Z, notificationTimestamps: [2021-09-23T16:31:06.987Z, 2021-09-09T16:31:06.987Z], #1]","should not be notified when not enough time from last notification [now: 2021-09-24T16:31:06.987Z, notificationTimestamps: [2021-09-23T16:31:06.987Z, 2021-09-09T16:31:06.987Z], #1]",""
"passed","Tue Mar 18 12:40:31 GMT 2025","Tue Mar 18 12:40:31 GMT 2025","1","","pl.allegro.tech.hermes.common.metric.counter.MetricsDeltaCalculatorTest","","pl.allegro.tech.hermes.common.metric.counter.MetricsDeltaCalculatorTest","shouldNotRevertDeltaForNonExistingMetric","shouldNotRevertDeltaForNonExistingMetric",""
"passed","Tue Mar 18 12:40:45 GMT 2025","Tue Mar 18 12:40:45 GMT 2025","1","","GooglePubSubSenderTargetResolverTest","","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubSenderTargetResolverTest","should resolve endpoint address [endpointAddressUri: googlepubsub://pubsub.googleapis.com:443/projects/test-project/topics/test-topic?compression=, expectedCodec: EMPTY, #3]","should resolve endpoint address [endpointAddressUri: googlepubsub://pubsub.googleapis.com:443/projects/test-project/topics/test-topic?compression=, expectedCodec: EMPTY, #3]",""
"passed","Tue Mar 18 12:56:37 GMT 2025","Tue Mar 18 12:56:38 GMT 2025","233","","pl.allegro.tech.hermes.integrationtests.management.HealthCheckTest","","pl.allegro.tech.hermes.integrationtests.management.HealthCheckTest","shouldManagementBeHealthy","shouldManagementBeHealthy()",""
"passed","Tue Mar 18 12:40:20 GMT 2025","Tue Mar 18 12:40:20 GMT 2025","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.batters.batter[1].type' matching '^Choco.*' with result: true","should filter '$.batters.batter[1].type' matching '^Choco.*' with result: true",""
"passed","Tue Mar 18 12:38:36 GMT 2025","Tue Mar 18 12:38:36 GMT 2025","101","PropertiesList","","","","","should render topic property { topic: { schema: '{""type"":""record"",""name"":""DummyEvent"",""namespace"":""pl.allegro.public.group.DummyEvent"",""doc"":""Event emitted when notification is sent to a user"",""fields"":[{""name"":""__metadata"",""type"":[""null"",{""type"":""map"",""values"":""string""}],""doc"":""Field internally used by Hermes to propagate metadata."",""default"":null},{""name"":""waybillId"",""type"":[""null"",{""type"":""record"",""name"":""WaybillId"",""fields"":[{""name"":""waybill"",""type"":""string"",""doc"":""Waybill""},{""name"":""carrierId"",""type"":""string"",""doc"":""CarrierId""}]}],""doc"":""WaybillId"",""default"":null},{""name"":""notificationId"",""type"":""string"",""doc"":""Notification Id""},{""name"":""userId"",""type"":""string"",""doc"":""User Id""}]}', name: 'pl.allegro.public.group.DummyEvent', description: 'Events emitted when notification is sent to a user.', owner: { source: 'Service Catalog', id: '41' }, retentionTime: { duration: 1, retentionUnit: 'DAYS' }, jsonToAvroDryRun: false, ack: 'LEADER', trackingEnabled: false, migratedFromJsonType: false, fallbackToRemoteDatacenterEnabled: true, schemaIdAwareSerializationEnabled: false, contentType: 'AVRO', maxMessageSize: 10240, auth: { publishers: [], enabled: false, unauthenticatedAccessEnabled: true }, subscribingRestricted: false, offlineStorage: { enabled: true, retentionTime: { duration: 60, infinite: false } }, labels: [ { value: 'internal' }, { value: 'analytics' } ], createdAt: 1634916242.877, modifiedAt: 1636451113.517 }, property: 'topicView.properties.trackingEnabled', value: 'false' }",""
"passed","Tue Mar 18 12:41:01 GMT 2025","Tue Mar 18 12:41:01 GMT 2025","211","","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","shouldKeepTryingToSendMessageFailedSending","shouldKeepTryingToSendMessageFailedSending",""
"passed","Tue Mar 18 12:40:06 GMT 2025","Tue Mar 18 12:40:06 GMT 2025","135","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should keep retrying on sender exception after shutdown","should keep retrying on sender exception after shutdown",""
"passed","Tue Mar 18 12:46:01 GMT 2025","Tue Mar 18 12:46:02 GMT 2025","1107","","pl.allegro.tech.hermes.integrationtests.RemoteDatacenterProduceFallbackTest","","pl.allegro.tech.hermes.integrationtests.RemoteDatacenterProduceFallbackTest","shouldPublishAndConsumeViaRemoteDCWhenLocalKafkaIsUnavailable","shouldPublishAndConsumeViaRemoteDCWhenLocalKafkaIsUnavailable()",""
"passed","Tue Mar 18 12:42:30 GMT 2025","Tue Mar 18 12:42:30 GMT 2025","13","","DefaultHeadersPropagatorTest","","pl.allegro.tech.hermes.frontend.publishing.metadata.DefaultHeadersPropagatorTest","should propagate only allowed headers when enabled and allowed defined","should propagate only allowed headers when enabled and allowed defined",""
"passed","Tue Mar 18 12:42:30 GMT 2025","Tue Mar 18 12:42:30 GMT 2025","4","","DefaultResponseSimulatorTest","","pl.allegro.tech.hermes.frontend.publishing.handlers.DefaultResponseSimulatorTest","should set response status 500 in case of unexpected status 200","should set response status 500 in case of unexpected status 200",""
"passed","Tue Mar 18 12:40:20 GMT 2025","Tue Mar 18 12:40:20 GMT 2025","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.topping[?(@.id == 5001)].type' matching 'None' with result: true","should filter '$.topping[?(@.id == 5001)].type' matching 'None' with result: true",""
"passed","Tue Mar 18 12:40:20 GMT 2025","Tue Mar 18 12:40:20 GMT 2025","2","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[*], matcher: Godfather, matchingStrategy: any, result: true, #41]","array paths [path: .title.aliases[*], matcher: Godfather, matchingStrategy: any, result: true, #41]",""
"passed","Tue Mar 18 12:40:51 GMT 2025","Tue Mar 18 12:40:51 GMT 2025","1","","WorkloadConstraintsTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadConstraintsTest","should return subscription constraints or topic constraints if given subscription has no constraints (group.topic$sub1)","should return subscription constraints or topic constraints if given subscription has no constraints (group.topic$sub1)",""
"passed","Tue Mar 18 12:43:08 GMT 2025","Tue Mar 18 12:43:08 GMT 2025","380","MultiZookeeperIntegrationTest","StorageSyncSpec","","pl.allegro.tech.hermes.management.domain.consistency.StorageSyncSpec","topic sync should fail if group does not exist in replica datacenter","topic sync should fail if group does not exist in replica datacenter",""
"passed","Tue Mar 18 12:38:26 GMT 2025","Tue Mar 18 12:38:26 GMT 2025","91","SubscriptionMetadata","","","","","should render owners button",""
"passed","Tue Mar 18 12:41:05 GMT 2025","Tue Mar 18 12:41:05 GMT 2025","0","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","shouldAddToEmptyView","shouldAddToEmptyView",""
"passed","Tue Mar 18 12:41:05 GMT 2025","Tue Mar 18 12:41:05 GMT 2025","2","","pl.allegro.tech.hermes.consumers.consumer.sender.resolver.InterpolatingEndpointAddressResolverTest","","pl.allegro.tech.hermes.consumers.consumer.sender.resolver.InterpolatingEndpointAddressResolverTest","shouldThrowResolvingExceptionWhenInterpolationFails","shouldThrowResolvingExceptionWhenInterpolationFails",""
"passed","Tue Mar 18 12:40:41 GMT 2025","Tue Mar 18 12:40:42 GMT 2025","107","","JsonMessageBatchTest","","pl.allegro.tech.hermes.consumers.consumer.batch.JsonMessageBatchTest","should append data into buffer [data: [xx], capacity: 4, #0]","should append data into buffer [data: [xx], capacity: 4, #0]",""
"passed","Tue Mar 18 12:41:05 GMT 2025","Tue Mar 18 12:41:05 GMT 2025","0","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","shouldAddAssignmentToExistingSubscription","shouldAddAssignmentToExistingSubscription",""
"passed","Tue Mar 18 13:02:37 GMT 2025","Tue Mar 18 13:02:37 GMT 2025","247","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldAllowNonAdminUserToModifyTopicWithFallbackToRemoteDatacenterEnabled","shouldAllowNonAdminUserToModifyTopicWithFallbackToRemoteDatacenterEnabled()",""
"passed","Tue Mar 18 12:40:43 GMT 2025","Tue Mar 18 12:40:43 GMT 2025","6","","MultiMessageSendingResultTest","","pl.allegro.tech.hermes.consumers.consumer.sender.MultiMessageSendingResultTest","should get minimal retry time from children [timeouts: [1, 2, 3], expectedRetryAfter: 1, #0]","should get minimal retry time from children [timeouts: [1, 2, 3], expectedRetryAfter: 1, #0]",""
"passed","Tue Mar 18 12:45:27 GMT 2025","Tue Mar 18 12:45:28 GMT 2025","32","","HermesMockAvroTest","","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should return last message that matches filter","should return last message that matches filter",""
"passed","Tue Mar 18 12:40:44 GMT 2025","Tue Mar 18 12:40:44 GMT 2025","0","","GooglePubSubMessageTransformerCreatorTest","","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubMessageTransformerCreatorTest","should create message transformer according to Hermes and subscription settings [codec: BZIP2, compressionEnabled: false, shouldCompress: false, #2]","should create message transformer according to Hermes and subscription settings [codec: BZIP2, compressionEnabled: false, shouldCompress: false, #2]",""
"passed","Tue Mar 18 12:40:31 GMT 2025","Tue Mar 18 12:40:31 GMT 2025","114","IntegrationTest","HierarchicalCacheTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.cache.HierarchicalCacheTest","should remove empty topic with children when empty nodes remove enabled","should remove empty topic with children when empty nodes remove enabled",""
"passed","Tue Mar 18 12:45:07 GMT 2025","Tue Mar 18 12:45:07 GMT 2025","4","","HybridPrometheusBasedSubscriptionMetricsRepositoryTest","","pl.allegro.tech.hermes.management.infrastructure.metrics.HybridPrometheusBasedSubscriptionMetricsRepositoryTest","should read subscription zookeeper metrics","should read subscription zookeeper metrics",""
"passed","Tue Mar 18 12:41:02 GMT 2025","Tue Mar 18 12:41:02 GMT 2025","0","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","shouldSwitchToSlowModeWhenCalculatedRateIsBelowSlowModeRate","shouldSwitchToSlowModeWhenCalculatedRateIsBelowSlowModeRate",""
"passed","Tue Mar 18 12:39:56 GMT 2025","Tue Mar 18 12:39:56 GMT 2025","5","","EndpointAddressTest","","pl.allegro.tech.hermes.api.EndpointAddressTest","should not decompose to URI parts when wierd syntax is used","should not decompose to URI parts when wierd syntax is used",""
"passed","Tue Mar 18 12:39:59 GMT 2025","Tue Mar 18 12:39:59 GMT 2025","48","","pl.allegro.tech.hermes.api.SubscriptionTest","","pl.allegro.tech.hermes.api.SubscriptionTest","shouldApplyPatchToSubscriptionPolicy","shouldApplyPatchToSubscriptionPolicy",""
"passed","Tue Mar 18 12:43:07 GMT 2025","Tue Mar 18 12:43:08 GMT 2025","281","MultiZookeeperIntegrationTest","StorageSyncSpec","","pl.allegro.tech.hermes.management.domain.consistency.StorageSyncSpec","should delete subscription in all DCs if primary datacenter does not contain subscription","should delete subscription in all DCs if primary datacenter does not contain subscription",""
"passed","Tue Mar 18 12:40:42 GMT 2025","Tue Mar 18 12:40:42 GMT 2025","106","","PendingOffsetsTest","","pl.allegro.tech.hermes.consumers.consumer.offset.PendingOffsetsTest","should not allow for more total offsets than allowed","should not allow for more total offsets than allowed",""
"passed","Tue Mar 18 12:40:49 GMT 2025","Tue Mar 18 12:40:49 GMT 2025","5","","ZookeeperSubscriptionIdProviderTest","","pl.allegro.tech.hermes.consumers.subscription.id.ZookeeperSubscriptionIdProviderTest","should throw exception on non-existing subscription","should throw exception on non-existing subscription",""
"passed","Tue Mar 18 12:38:20 GMT 2025","Tue Mar 18 12:38:20 GMT 2025","120","PropertiesCard","","","","","should not render SERIAL delivery specific data for BATCH delivery type",""
"broken","Tue Mar 18 12:45:58 GMT 2025","Tue Mar 18 12:46:09 GMT 2025","10972","","pl.allegro.tech.hermes.integrationtests.FilteringJsonTest","","pl.allegro.tech.hermes.integrationtests.FilteringJsonTest","shouldChainFilters","shouldChainFilters()",""
"passed","Tue Mar 18 12:45:28 GMT 2025","Tue Mar 18 12:45:28 GMT 2025","12","","HermesMockJsonTest","","pl.allegro.tech.hermes.mock.HermesMockJsonTest","should not match json pattern","should not match json pattern",""
"passed","Tue Mar 18 12:38:20 GMT 2025","Tue Mar 18 12:38:20 GMT 2025","151","PropertiesCard","","","","","should render subscription message delivery tracking (trackingOff)",""
"passed","Tue Mar 18 12:43:51 GMT 2025","Tue Mar 18 12:43:51 GMT 2025","13","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with 8 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]","updating topic with 8 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]",""
"passed","Tue Mar 18 12:39:57 GMT 2025","Tue Mar 18 12:39:57 GMT 2025","37","","SubscriptionOAuthPolicyTest","","pl.allegro.tech.hermes.api.SubscriptionOAuthPolicyTest","should serialize to json and deserialize back","should serialize to json and deserialize back",""
"passed","Tue Mar 18 12:43:50 GMT 2025","Tue Mar 18 12:43:50 GMT 2025","1","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with at least one disallowed label should not be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [TopicLabel(some-random-label)], #6]","topic with at least one disallowed label should not be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [TopicLabel(some-random-label)], #6]",""
"passed","Tue Mar 18 12:39:20 GMT 2025","Tue Mar 18 12:39:20 GMT 2025","219","ConsumerGroupMembers","","","","","should render members table",""
"passed","Tue Mar 18 12:39:59 GMT 2025","Tue Mar 18 12:39:59 GMT 2025","15","","pl.allegro.tech.hermes.api.SubscriptionTest","","pl.allegro.tech.hermes.api.SubscriptionTest","shouldDeserializeSubscription","shouldDeserializeSubscription",""
