"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 10:06:41 GMT 2025","Thu Aug 07 10:06:41 GMT 2025","5","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","shouldNotAllocateMoreMemoryThanTotalMemoryWeHave","shouldNotAllocateMoreMemoryThanTotalMemoryWeHave",""
"passed","Thu Aug 07 10:06:26 GMT 2025","Thu Aug 07 10:06:26 GMT 2025","16","","HttpClientConnectionMonitoringTest","","pl.allegro.tech.hermes.consumers.consumer.sender.http.HttpClientConnectionMonitoringTest","should not register connection gauges for disabled http connection monitoring","should not register connection gauges for disabled http connection monitoring",""
"passed","Thu Aug 07 10:06:04 GMT 2025","Thu Aug 07 10:06:04 GMT 2025","133","IntegrationTest","ZookeeperSubscriptionRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperSubscriptionRepositoryTest","should create subscription","should create subscription",""
"passed","Thu Aug 07 10:06:00 GMT 2025","Thu Aug 07 10:06:00 GMT 2025","5","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","basic paths [path: .type, matcher: donut, result: true, #4]","basic paths [path: .type, matcher: donut, result: true, #4]",""
"passed","Thu Aug 07 10:06:10 GMT 2025","Thu Aug 07 10:06:10 GMT 2025","108","IntegrationTest","ZookeeperWorkloadConstraintsRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperWorkloadConstraintsRepositoryTest","should return true if topic constraints exist","should return true if topic constraints exist",""
"passed","Thu Aug 07 10:03:37 GMT 2025","Thu Aug 07 10:03:37 GMT 2025","53","MetricsCard","","","","","should render subscription otherErrors",""
"passed","Thu Aug 07 10:09:23 GMT 2025","Thu Aug 07 10:09:23 GMT 2025","1","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1)], createdTopicLabels: [], #1]","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1)], createdTopicLabels: [], #1]",""
"passed","Thu Aug 07 10:06:03 GMT 2025","Thu Aug 07 10:06:04 GMT 2025","119","IntegrationTest","ZookeeperOAuthProviderRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperOAuthProviderRepositoryTest","should get oauth provider created without socket timeout and set it default value","should get oauth provider created without socket timeout and set it default value",""
"passed","Thu Aug 07 10:06:41 GMT 2025","Thu Aug 07 10:06:41 GMT 2025","2","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","shouldRecycleBuffersOfPoolableSize","shouldRecycleBuffersOfPoolableSize",""
"passed","Thu Aug 07 10:05:36 GMT 2025","Thu Aug 07 10:05:36 GMT 2025","22","","pl.allegro.tech.hermes.api.helper.PatchTest","","pl.allegro.tech.hermes.api.helper.PatchTest","shouldNotResetPrimitiveFields","shouldNotResetPrimitiveFields",""
