"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 16:40:37 GMT 2024","Mon Nov 18 16:40:38 GMT 2024","827","","pl.allegro.tech.hermes.integrationtests.JmsConsumingTest","","pl.allegro.tech.hermes.integrationtests.JmsConsumingTest","shouldConsumeMessageOnJMSEndpoint","shouldConsumeMessageOnJMSEndpoint()",""
"passed","Mon Nov 18 16:38:31 GMT 2024","Mon Nov 18 16:38:31 GMT 2024","169","","AggregatingTurboFilterTest","","pl.allegro.tech.hermes.infrastructure.logback.AggregatingTurboFilterTest","should allow multithreaded access while reporting simultaneously","should allow multithreaded access while reporting simultaneously",""
"passed","Mon Nov 18 16:38:53 GMT 2024","Mon Nov 18 16:38:53 GMT 2024","2","","MaxRateBalancerTest","","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateBalancerTest","should move away from min max rate","should move away from min max rate",""
"passed","Mon Nov 18 16:46:10 GMT 2024","Mon Nov 18 16:46:10 GMT 2024","128","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldCreateTopicWithMaxMessageSize","shouldCreateTopicWithMaxMessageSize()",""
"passed","Mon Nov 18 16:43:26 GMT 2024","Mon Nov 18 16:43:26 GMT 2024","341","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","shouldNotPublishWithoutPermissionWhenAuthenticated","shouldNotPublishWithoutPermissionWhenAuthenticated(Topic) [3] Topic(TopicBuilderGroup233.TopicBuilderTopic234)",""
"passed","Mon Nov 18 16:45:48 GMT 2024","Mon Nov 18 16:45:49 GMT 2024","1298","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldEmitAuditEventWhenSubscriptionEndpointUpdated","shouldEmitAuditEventWhenSubscriptionEndpointUpdated()",""
"passed","Mon Nov 18 16:38:25 GMT 2024","Mon Nov 18 16:38:26 GMT 2024","14","","JsonToAvroMigrationKafkaNamesMapperTest","","pl.allegro.tech.hermes.common.kafka.JsonToAvroMigrationKafkaNamesMapperTest","should map to topics with secondary json topic for topics migrated from json to avro","should map to topics with secondary json topic for topics migrated from json to avro",""
"passed","Mon Nov 18 16:43:26 GMT 2024","Mon Nov 18 16:43:26 GMT 2024","334","","HermesMockAvroTest","","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should get all messages as avro","should get all messages as avro",""
"passed","Mon Nov 18 16:43:58 GMT 2024","Mon Nov 18 16:43:58 GMT 2024","709","","pl.allegro.tech.hermes.integrationtests.management.ListTopicForOwnerTest","","pl.allegro.tech.hermes.integrationtests.management.ListTopicForOwnerTest","shouldListTopicsForOwnerId","shouldListTopicsForOwnerId()",""
"passed","Mon Nov 18 16:43:40 GMT 2024","Mon Nov 18 16:43:40 GMT 2024","5","","pl.allegro.tech.hermes.integrationtests.TopicBlacklistTest","","pl.allegro.tech.hermes.integrationtests.TopicBlacklistTest","shouldBlacklistNonExistingTopic","shouldBlacklistNonExistingTopic()",""
"passed","Mon Nov 18 16:38:30 GMT 2024","Mon Nov 18 16:38:30 GMT 2024","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.topping[4:7].type' matching '^Choco.*' with result: true","should filter '$.topping[4:7].type' matching '^Choco.*' with result: true",""
"passed","Mon Nov 18 16:38:30 GMT 2024","Mon Nov 18 16:38:30 GMT 2024","7","","HeaderMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.HeaderMessageFilterSpec","should filter message by headers [headers: [a:0001], matcher: 0001, result: true, #0]","should filter message by headers [headers: [a:0001], matcher: 0001, result: true, #0]",""
"passed","Mon Nov 18 16:38:30 GMT 2024","Mon Nov 18 16:38:30 GMT 2024","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.topping[?(@.id == 5001)].type' matching 'None' with result: true","should filter '$.topping[?(@.id == 5001)].type' matching 'None' with result: true",""
"passed","Mon Nov 18 16:39:36 GMT 2024","Mon Nov 18 16:39:38 GMT 2024","1845","","pl.allegro.tech.hermes.integrationtests.BatchDeliveryTest","","pl.allegro.tech.hermes.integrationtests.BatchDeliveryTest","shouldCommitFilteredMessagesForBatch","shouldCommitFilteredMessagesForBatch()",""
"passed","Mon Nov 18 16:41:52 GMT 2024","Mon Nov 18 16:41:52 GMT 2024","3","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic when doing a basic update should be valid","topic when doing a basic update should be valid",""
"passed","Mon Nov 18 16:41:53 GMT 2024","Mon Nov 18 16:41:53 GMT 2024","19","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating topic with over 7 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]","creating topic with over 7 days of retention time should be invalid for regular user [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]",""
"passed","Mon Nov 18 16:38:53 GMT 2024","Mon Nov 18 16:38:53 GMT 2024","2","","MultiMessageSendingResultTest","","pl.allegro.tech.hermes.consumers.consumer.sender.MultiMessageSendingResultTest","should return client error if all failed children have client error","should return client error if all failed children have client error",""
"passed","Mon Nov 18 16:46:11 GMT 2024","Mon Nov 18 16:46:11 GMT 2024","244","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldUpdateTopicWithOfflineStorageSettings","shouldUpdateTopicWithOfflineStorageSettings()",""
"passed","Mon Nov 18 16:43:30 GMT 2024","Mon Nov 18 16:43:30 GMT 2024","26","","HermesMockJsonTest","","pl.allegro.tech.hermes.mock.HermesMockJsonTest","should remove stub mapping for a Json topic matched by pattern","should remove stub mapping for a Json topic matched by pattern",""
"passed","Mon Nov 18 16:46:05 GMT 2024","Mon Nov 18 16:46:06 GMT 2024","603","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldReturnTopicsThatAreCurrentlyTracked","shouldReturnTopicsThatAreCurrentlyTracked()",""
