"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 08:21:18 GMT 2024","Thu Nov 21 08:21:18 GMT 2024","194","","AggregatingTurboFilterTest","","pl.allegro.tech.hermes.infrastructure.logback.AggregatingTurboFilterTest","should allow multithreaded access while reporting simultaneously","should allow multithreaded access while reporting simultaneously",""
"passed","Thu Nov 21 08:20:19 GMT 2024","Thu Nov 21 08:20:19 GMT 2024","206","HomeView","","","","","renders properly without admin tools",""
"passed","Thu Nov 21 08:23:54 GMT 2024","Thu Nov 21 08:23:54 GMT 2024","23","","pl.allegro.tech.hermes.frontend.buffer.ChronicleMapMessageRepositoryTest","","pl.allegro.tech.hermes.frontend.buffer.ChronicleMapMessageRepositoryTest","shouldCreateRepositoryThenCloseAndRestore","shouldCreateRepositoryThenCloseAndRestore",""
"passed","Thu Nov 21 08:19:36 GMT 2024","Thu Nov 21 08:19:37 GMT 2024","115","PropertiesCard","","","","","should render subscription monitoring severity (CRITICAL)",""
"passed","Thu Nov 21 08:23:54 GMT 2024","Thu Nov 21 08:23:54 GMT 2024","105","","pl.allegro.tech.hermes.frontend.producer.kafka.LocalDatacenterMessageProducerTest","","pl.allegro.tech.hermes.frontend.producer.kafka.LocalDatacenterMessageProducerTest","shouldCallCallbackOnSend","shouldCallCallbackOnSend",""
"passed","Thu Nov 21 08:21:06 GMT 2024","Thu Nov 21 08:21:06 GMT 2024","11","","HermesSenderTest","","pl.allegro.tech.hermes.client.HermesSenderTest","should read header hermes-message-id being case insensitive when publishing using WebClientSender sender","should read header hermes-message-id being case insensitive when publishing using WebClientSender sender",""
"passed","Thu Nov 21 08:21:17 GMT 2024","Thu Nov 21 08:21:17 GMT 2024","3","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[5], matcher: some title, matchingStrategy: null, result: false, #33]","array paths [path: .title.aliases[5], matcher: some title, matchingStrategy: null, result: false, #33]",""
"passed","Thu Nov 21 08:26:10 GMT 2024","Thu Nov 21 08:26:11 GMT 2024","134","","HermesMockTest","","pl.allegro.tech.hermes.mock.HermesMockTest","should receive all messages as a particular class","should receive all messages as a particular class",""
"passed","Thu Nov 21 08:24:09 GMT 2024","Thu Nov 21 08:24:09 GMT 2024","288","MultiZookeeperIntegrationTest","HealthCheckTaskTest","","pl.allegro.tech.hermes.management.domain.health.HealthCheckTaskTest","should not change mode in case of successful health check","should not change mode in case of successful health check",""
"passed","Thu Nov 21 08:24:31 GMT 2024","Thu Nov 21 08:24:31 GMT 2024","23","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with up to 7 days of retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@26 duration=7 retentionUnit=DAYS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@5464a18 username=regularUser admin=false isOwner=false>, #11]","updating topic with up to 7 days of retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@26 duration=7 retentionUnit=DAYS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@5464a18 username=regularUser admin=false isOwner=false>, #11]",""
"passed","Thu Nov 21 08:20:56 GMT 2024","Thu Nov 21 08:20:56 GMT 2024","5","","TopicConstraintsValidationTest","","pl.allegro.tech.hermes.api.TopicConstraintsValidationTest","consumers number has to be greater than zero [consumersNumber: 0, #2]","consumers number has to be greater than zero [consumersNumber: 0, #2]",""
"passed","Thu Nov 21 08:24:29 GMT 2024","Thu Nov 21 08:24:29 GMT 2024","4","","EndpointAddressFormatValidatorTest","","pl.allegro.tech.hermes.management.domain.subscription.validator.EndpointAddressFormatValidatorTest","should validate endpoint address with valid template uri","should validate endpoint address with valid template uri",""
"passed","Thu Nov 21 08:24:31 GMT 2024","Thu Nov 21 08:24:32 GMT 2024","570","MultiZookeeperIntegrationTest","WorkloadConstraintsServiceTest","","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","should return constraints from local zookeeper cluster","should return constraints from local zookeeper cluster",""
"passed","Thu Nov 21 08:22:05 GMT 2024","Thu Nov 21 08:22:06 GMT 2024","1025","","pl.allegro.tech.hermes.integrationtests.BatchRetryPolicyTest","","pl.allegro.tech.hermes.integrationtests.BatchRetryPolicyTest","shouldRetryOnClientErrors","shouldRetryOnClientErrors()",""
"passed","Thu Nov 21 08:20:12 GMT 2024","Thu Nov 21 08:20:12 GMT 2024","32","GroupTopicsListing","","","","","should render group topics listing with a filter applied (case-insensitive, filter: V1)",""
"passed","Thu Nov 21 08:20:18 GMT 2024","Thu Nov 21 08:20:18 GMT 2024","68","ThemeSwitch","","","","","should persist theme preference in local storage",""
"passed","Thu Nov 21 08:21:29 GMT 2024","Thu Nov 21 08:21:29 GMT 2024","4","","pl.allegro.tech.hermes.common.metric.counter.zookeeper.ZookeeperCounterReporterTest","","pl.allegro.tech.hermes.common.metric.counter.zookeeper.ZookeeperCounterReporterTest","shouldReportTopicVolumeCounter","shouldReportTopicVolumeCounter",""
"passed","Thu Nov 21 08:20:04 GMT 2024","Thu Nov 21 08:20:04 GMT 2024","48","FavoriteSubscriptionsListing","","","","","should render listing with a filter applied (case-insensitive, filter: fo)",""
