"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 26 13:52:58 GMT 2025","Thu Jun 26 13:52:58 GMT 2025","2","","SubscriptionHealthCheckerTest","","pl.allegro.tech.hermes.management.domain.subscription.SubscriptionHealthCheckerTest","should indicate that a serial subscriber with more than 10% timeouts is timing out","should indicate that a serial subscriber with more than 10% timeouts is timing out",""
"passed","Thu Jun 26 13:49:15 GMT 2025","Thu Jun 26 13:49:15 GMT 2025","7","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should not retry when one of the attempts succeeds to send","should not retry when one of the attempts succeeds to send",""
"passed","Thu Jun 26 13:53:03 GMT 2025","Thu Jun 26 13:53:03 GMT 2025","18","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating and updating topic with up to 7 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@37 duration=24 retentionUnit=HOURS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@1b601570 username=admin admin=true isOwner=false>, #4]","creating and updating topic with up to 7 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@37 duration=24 retentionUnit=HOURS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@1b601570 username=admin admin=true isOwner=false>, #4]",""
"passed","Thu Jun 26 13:49:51 GMT 2025","Thu Jun 26 13:49:51 GMT 2025","15","","OAuthSubscriptionHandlerTest","","pl.allegro.tech.hermes.consumers.consumer.oauth.OAuthSubscriptionHandlerTest","should request token on init","should request token on init",""
"passed","Thu Jun 26 13:47:06 GMT 2025","Thu Jun 26 13:47:06 GMT 2025","83","FavoriteTopicsListing","","","","","should render listing with a filter applied (no results)",""
"passed","Thu Jun 26 13:49:30 GMT 2025","Thu Jun 26 13:49:30 GMT 2025","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.batters.batter[2].type' matching '^Choco.*' with result: false","should filter '$.batters.batter[2].type' matching '^Choco.*' with result: false",""
"passed","Thu Jun 26 13:52:22 GMT 2025","Thu Jun 26 13:52:22 GMT 2025","5","","InactiveTopicsDetectionServiceTest","","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsDetectionServiceTest","should correctly detect inactive topic as whitelisted or not [topicName: group.topic, historicallyWhitelisted: false, whitelisted: false, #0]","should correctly detect inactive topic as whitelisted or not [topicName: group.topic, historicallyWhitelisted: false, whitelisted: false, #0]",""
"passed","Thu Jun 26 13:50:27 GMT 2025","Thu Jun 26 13:50:27 GMT 2025","16","","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.ZookeeperConsumerNodeLoadRegistryTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.ZookeeperConsumerNodeLoadRegistryTest","shouldNotReportLoadOfRemovedSubscription","shouldNotReportLoadOfRemovedSubscription",""
"passed","Thu Jun 26 13:55:05 GMT 2025","Thu Jun 26 13:55:05 GMT 2025","7","","SchemaRegistryRawSchemaClientTest","","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception on method not allowed response when deleting schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@67ffbd02 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@1296284f objectMapper=com.fasterxml.jackson.databind.ObjectMapper@10fe6e41 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f350@c4a2db8>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f350@c4a2db8 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f118@566013ec arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@3c8cdf92>, #3]","should throw exception on method not allowed response when deleting schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@67ffbd02 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@1296284f objectMapper=com.fasterxml.jackson.databind.ObjectMapper@10fe6e41 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f350@c4a2db8>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f350@c4a2db8 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f9ce446f118@566013ec arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@3c8cdf92>, #3]",""
"passed","Thu Jun 26 13:49:51 GMT 2025","Thu Jun 26 13:49:51 GMT 2025","0","","JsonMessageBatchTest","","pl.allegro.tech.hermes.consumers.consumer.batch.JsonMessageBatchTest","should throw exception when there is no remaining space for given element [data: [xx], capacity: 3, #2]","should throw exception when there is no remaining space for given element [data: [xx], capacity: 3, #2]",""
"passed","Thu Jun 26 13:49:20 GMT 2025","Thu Jun 26 13:49:20 GMT 2025","1","","ReactiveHermesClientTest","","pl.allegro.tech.hermes.client.ReactiveHermesClientTest","should interpret message as failed for status different than 201 or 202 [status: 404, #4]","should interpret message as failed for status different than 201 or 202 [status: 404, #4]",""
"passed","Thu Jun 26 13:46:40 GMT 2025","Thu Jun 26 13:46:40 GMT 2025","299","ConsistencyView","","","","","should render if datacenters consistency data was successfully fetched",""
"passed","Thu Jun 26 13:53:25 GMT 2025","Thu Jun 26 13:53:26 GMT 2025","542","MultiZookeeperIntegrationTest","WorkloadConstraintsServiceTest","","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","nodes should remain unchanged in case of failure while updating subscription constraints","nodes should remain unchanged in case of failure while updating subscription constraints",""
