"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","344","shouldPublishWhenAuthenticated(Topic) [4] Topic(TopicBuilderGroup247.TopicBuilderTopic248)","","Fri Mar 13 13:21:12 UTC 2026","passed","Fri Mar 13 13:21:12 UTC 2026","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","shouldPublishWhenAuthenticated"
"","35","should render inconsistent groups table with filter applied (case-insensitive, filter: PL.ALLEGRO.PUBLIC.GROUP)","InconsistentGroupListing","Fri Mar 13 13:15:07 UTC 2026","passed","Fri Mar 13 13:15:07 UTC 2026","","","",""
"","24","should get all messages as specified class","","Fri Mar 13 13:21:21 UTC 2026","passed","Fri Mar 13 13:21:21 UTC 2026","","HermesMockTest","pl.allegro.tech.hermes.mock.HermesMockTest","should get all messages as specified class"
"","3","should create sender target","","Fri Mar 13 13:16:51 UTC 2026","passed","Fri Mar 13 13:16:51 UTC 2026","","GoogleBigQuerySenderTargetTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.GoogleBigQuerySenderTargetTest","should create sender target"
"","56","should fetch user roles from Hermes API with topic","useRoles","Fri Mar 13 13:14:43 UTC 2026","passed","Fri Mar 13 13:14:43 UTC 2026","","","",""
"","80","should hide loading spinner when fetching search results is complete","SearchView","Fri Mar 13 13:14:10 UTC 2026","passed","Fri Mar 13 13:14:10 UTC 2026","","","",""
"","0","should format number with thousands separators and fraction part (19741.21279)","number-formatter","Fri Mar 13 13:15:12 UTC 2026","passed","Fri Mar 13 13:15:12 UTC 2026","","","",""
"","7","should fail to provide schema if loading schema source failed","","Fri Mar 13 13:21:27 UTC 2026","passed","Fri Mar 13 13:21:27 UTC 2026","","DirectCompiledSchemaRepositoryTest","pl.allegro.tech.hermes.schema.DirectCompiledSchemaRepositoryTest","should fail to provide schema if loading schema source failed"
"","35","should report aggregated messages grouping by params","","Fri Mar 13 13:16:25 UTC 2026","passed","Fri Mar 13 13:16:25 UTC 2026","","AggregatingTurboFilterTest","pl.allegro.tech.hermes.infrastructure.logback.AggregatingTurboFilterTest","should report aggregated messages grouping by params"
"","540","should perform remove operation successfully even if some nodes do not have given topic constraints","MultiZookeeperIntegrationTest","Fri Mar 13 13:20:17 UTC 2026","passed","Fri Mar 13 13:20:18 UTC 2026","","WorkloadConstraintsServiceTest","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","should perform remove operation successfully even if some nodes do not have given topic constraints"
"","14","shouldWrappedMessageBeUnchangedWhenSchemaNotContainsMetadata","","Fri Mar 13 13:16:36 UTC 2026","passed","Fri Mar 13 13:16:36 UTC 2026","","pl.allegro.tech.hermes.common.message.wrapper.AvroMessageContentWrapperTest","pl.allegro.tech.hermes.common.message.wrapper.AvroMessageContentWrapperTest","shouldWrappedMessageBeUnchangedWhenSchemaNotContainsMetadata"
"","112","should hide loading spinner when data fetch is complete","InactiveTopicsView","Fri Mar 13 13:14:42 UTC 2026","passed","Fri Mar 13 13:14:42 UTC 2026","","","",""
"","6302","nodes should remain unchanged in case of unavailability when upserting","MultiZookeeperIntegrationTest","Fri Mar 13 13:19:22 UTC 2026","passed","Fri Mar 13 13:19:28 UTC 2026","","InactiveTopicsStorageServiceTest","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsStorageServiceTest","nodes should remain unchanged in case of unavailability when upserting"
"","6","should not rollback and should fail when executing user is admin and mode is read only and general fail occurs","","Fri Mar 13 13:19:21 UTC 2026","passed","Fri Mar 13 13:19:21 UTC 2026","","MultiDatacenterRepositoryCommandExecutorTest","pl.allegro.tech.hermes.management.domain.dc.MultiDatacenterRepositoryCommandExecutorTest","should not rollback and should fail when executing user is admin and mode is read only and general fail occurs"
"","3","topic with invalid owner when creating should be invalid","","Fri Mar 13 13:19:46 UTC 2026","passed","Fri Mar 13 13:19:46 UTC 2026","","TopicValidatorTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with invalid owner when creating should be invalid"
"","0","shouldSwitchToNormalModeWithoutModifyingRateWhenOnlySuccesses","","Fri Mar 13 13:17:11 UTC 2026","passed","Fri Mar 13 13:17:11 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.SlowModeOutputRateCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.SlowModeOutputRateCalculatorTest","shouldSwitchToNormalModeWithoutModifyingRateWhenOnlySuccesses"
"","158","should render iframe properly","CostsCard","Fri Mar 13 13:15:19 UTC 2026","passed","Fri Mar 13 13:15:20 UTC 2026","","","",""
"","57","should successfully validate schema against validation endpoint [subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, #0]","","Fri Mar 13 13:21:30 UTC 2026","passed","Fri Mar 13 13:21:31 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should successfully validate schema against validation endpoint [subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, #0]"
"","4","shouldBlockOnAllocationUntilMemoryIsAvailable","","Fri Mar 13 13:17:10 UTC 2026","passed","Fri Mar 13 13:17:10 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","shouldBlockOnAllocationUntilMemoryIsAvailable"
"","0","should not be notified when not enough time from last notification [now: 2021-09-24T16:31:06.987Z, notificationTimestamps: [2021-09-23T16:31:06.987Z, 2021-09-09T16:31:06.987Z], #1]","","Fri Mar 13 13:19:21 UTC 2026","passed","Fri Mar 13 13:19:21 UTC 2026","","InactiveTopicsDetectionServiceTest","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsDetectionServiceTest","should not be notified when not enough time from last notification [now: 2021-09-24T16:31:06.987Z, notificationTimestamps: [2021-09-23T16:31:06.987Z, 2021-09-09T16:31:06.987Z], #1]"
"","342","shouldPublishWhenAuthenticated(Topic) [2] Topic(TopicBuilderGroup243.TopicBuilderTopic244)","","Fri Mar 13 13:21:11 UTC 2026","passed","Fri Mar 13 13:21:12 UTC 2026","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","shouldPublishWhenAuthenticated"
"","105","should render subtitle properly","CommandPaletteItem","Fri Mar 13 13:15:04 UTC 2026","passed","Fri Mar 13 13:15:05 UTC 2026","","","",""
"","263","should render subscription batch time window for BATCH delivery type","PropertiesCard","Fri Mar 13 13:13:44 UTC 2026","passed","Fri Mar 13 13:13:45 UTC 2026","","","",""
"","38","should return id based on zookeeper czxid","","Fri Mar 13 13:16:57 UTC 2026","passed","Fri Mar 13 13:16:57 UTC 2026","","ZookeeperSubscriptionIdProviderTest","pl.allegro.tech.hermes.consumers.subscription.id.ZookeeperSubscriptionIdProviderTest","should return id based on zookeeper czxid"
"","72","should return proper number of matching messages","","Fri Mar 13 13:21:07 UTC 2026","passed","Fri Mar 13 13:21:07 UTC 2026","","HermesMockAvroTest","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should return proper number of matching messages"
"","590","should not display messages preview when unauthorized","TopicView","Fri Mar 13 13:13:54 UTC 2026","passed","Fri Mar 13 13:13:55 UTC 2026","","","",""
"","11","creating topic with over 2 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@50 duration=49 retentionUnit=HOURS>, #1]","","Fri Mar 13 13:19:47 UTC 2026","passed","Fri Mar 13 13:19:47 UTC 2026","","TopicValidatorWithRealApiPreconditionsTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating topic with over 2 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@50 duration=49 retentionUnit=HOURS>, #1]"
"","5","should get rid of leftover inflight offsets when revoked from topic partitions","","Fri Mar 13 13:16:49 UTC 2026","passed","Fri Mar 13 13:16:49 UTC 2026","","OffsetCommitterTest","pl.allegro.tech.hermes.consumers.consumer.offset.OffsetCommitterTest","should get rid of leftover inflight offsets when revoked from topic partitions"
"","1","should return retry later if any of children has too many requests","","Fri Mar 13 13:16:50 UTC 2026","passed","Fri Mar 13 13:16:50 UTC 2026","","MultiMessageSendingResultTest","pl.allegro.tech.hermes.consumers.consumer.sender.MultiMessageSendingResultTest","should return retry later if any of children has too many requests"
"","16","should match topic published","","Fri Mar 13 13:16:20 UTC 2026","passed","Fri Mar 13 13:16:20 UTC 2026","","CounterMatcherTest","pl.allegro.tech.hermes.common.metric.counter.zookeeper.CounterMatcherTest","should match topic published"
"","8","consumers number has to be greater than zero [consumersNumber: -1, #1]","","Fri Mar 13 13:15:56 UTC 2026","passed","Fri Mar 13 13:15:56 UTC 2026","","SubscriptionConstraintsValidationTest","pl.allegro.tech.hermes.api.SubscriptionConstraintsValidationTest","consumers number has to be greater than zero [consumersNumber: -1, #1]"
"","17","shouldNotKeepTryingToSendMessageFailedWithStatusCode4xx","","Fri Mar 13 13:17:10 UTC 2026","passed","Fri Mar 13 13:17:10 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","shouldNotKeepTryingToSendMessageFailedWithStatusCode4xx"
"","104","should free inflight offsets","","Fri Mar 13 13:16:49 UTC 2026","passed","Fri Mar 13 13:16:49 UTC 2026","","PendingOffsetsTest","pl.allegro.tech.hermes.consumers.consumer.offset.PendingOffsetsTest","should free inflight offsets"
"","363","shouldPublishJsonMessageConvertedToAvroForAvroTopics()","","Fri Mar 13 13:20:26 UTC 2026","passed","Fri Mar 13 13:20:27 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","shouldPublishJsonMessageConvertedToAvroForAvroTopics"
"","1","shouldExtractPortFromUri","","Fri Mar 13 13:17:26 UTC 2026","passed","Fri Mar 13 13:17:26 UTC 2026","","pl.allegro.tech.hermes.consumers.uri.UriUtilsTest","pl.allegro.tech.hermes.consumers.uri.UriUtilsTest","shouldExtractPortFromUri"
"","13","should assign equal rates initially","","Fri Mar 13 13:16:49 UTC 2026","passed","Fri Mar 13 13:16:49 UTC 2026","","MaxRateBalancerTest","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateBalancerTest","should assign equal rates initially"
"","71","should show add topic to favorites button","TopicHeader","Fri Mar 13 13:14:06 UTC 2026","passed","Fri Mar 13 13:14:06 UTC 2026","","","",""
"","1","should evenly distribute rate for all busy consumers starting with max rates: 52 and 48","","Fri Mar 13 13:16:50 UTC 2026","passed","Fri Mar 13 13:16:50 UTC 2026","","MaxRateBalancerTest","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateBalancerTest","should evenly distribute rate for all busy consumers starting with max rates: 52 and 48"
"","33","should throw exception on compression error","","Fri Mar 13 13:16:53 UTC 2026","passed","Fri Mar 13 13:16:53 UTC 2026","","GooglePubSubMessageTransformerCompressionTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubMessageTransformerCompressionTest","should throw exception on compression error"
"","21","should throw on incorrect Avro schema","","Fri Mar 13 13:21:07 UTC 2026","passed","Fri Mar 13 13:21:07 UTC 2026","","HermesMockAvroTest","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should throw on incorrect Avro schema"
"","68","should emit a create event when users creates subscription constraint","CreateConstraintForm","Fri Mar 13 13:14:31 UTC 2026","passed","Fri Mar 13 13:14:31 UTC 2026","","","",""
"","256","should open message dialog on row click","MessagesPreview","Fri Mar 13 13:14:11 UTC 2026","passed","Fri Mar 13 13:14:11 UTC 2026","","","",""
"","767","shouldReturnSubscription()","","Fri Mar 13 13:23:45 UTC 2026","passed","Fri Mar 13 13:23:46 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldReturnSubscription"
"","2042","shouldReturnSpecificUnhealthySubscription()","","Fri Mar 13 13:22:01 UTC 2026","passed","Fri Mar 13 13:22:03 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.ListUnhealthySubscriptionsForOwnerTest","pl.allegro.tech.hermes.integrationtests.management.ListUnhealthySubscriptionsForOwnerTest","shouldReturnSpecificUnhealthySubscription"
"","415","should create subscription in all DCs if primary datacenter contains subscription","MultiZookeeperIntegrationTest","Fri Mar 13 13:19:18 UTC 2026","passed","Fri Mar 13 13:19:18 UTC 2026","","StorageSyncSpec","pl.allegro.tech.hermes.management.domain.consistency.StorageSyncSpec","should create subscription in all DCs if primary datacenter contains subscription"
"","189","should show loading spinner when fetching data","GroupTopicsView","Fri Mar 13 13:14:03 UTC 2026","passed","Fri Mar 13 13:14:03 UTC 2026","","","",""
"","324","should not send to already sent url on retry","","Fri Mar 13 13:16:56 UTC 2026","passed","Fri Mar 13 13:16:57 UTC 2026","","JettyBroadCastMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.sender.http.JettyBroadCastMessageSenderTest","should not send to already sent url on retry"
"","20","should remove topic in kafka cluster","","Fri Mar 13 13:19:16 UTC 2026","passed","Fri Mar 13 13:19:16 UTC 2026","","KafkaHermesConsistencyServiceSpec","pl.allegro.tech.hermes.management.domain.consistency.KafkaHermesConsistencyServiceSpec","should remove topic in kafka cluster"
"","5","willThrowExceptionOnInterpolationException","","Fri Mar 13 13:17:11 UTC 2026","passed","Fri Mar 13 13:17:11 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.interpolation.MessageBodyInterpolatorTest","pl.allegro.tech.hermes.consumers.consumer.interpolation.MessageBodyInterpolatorTest","willThrowExceptionOnInterpolationException"
"","55","should set error to true on subscription metrics endpoint failure","useSubscription","Fri Mar 13 13:13:41 UTC 2026","passed","Fri Mar 13 13:13:41 UTC 2026","","","",""
"","3","should interpret message as failed for status different than 201 or 202 [status: 204, #1]","","Fri Mar 13 13:16:13 UTC 2026","passed","Fri Mar 13 13:16:13 UTC 2026","","ReactiveHermesClientTest","pl.allegro.tech.hermes.client.ReactiveHermesClientTest","should interpret message as failed for status different than 201 or 202 [status: 204, #1]"
"","7","should report storage as consistent with periodic check","","Fri Mar 13 13:19:14 UTC 2026","passed","Fri Mar 13 13:19:14 UTC 2026","","DcConsistencyServiceSpec","pl.allegro.tech.hermes.management.domain.consistency.DcConsistencyServiceSpec","should report storage as consistent with periodic check"
"","361","shouldPublishAvroEncodedJsonMessageConvertedToAvroForAvroTopics()","","Fri Mar 13 13:20:41 UTC 2026","passed","Fri Mar 13 13:20:41 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","shouldPublishAvroEncodedJsonMessageConvertedToAvroForAvroTopics"
"","74","should not commit offsets with negative values","","Fri Mar 13 13:16:49 UTC 2026","passed","Fri Mar 13 13:16:49 UTC 2026","","OffsetCommitterTest","pl.allegro.tech.hermes.consumers.consumer.offset.OffsetCommitterTest","should not commit offsets with negative values"
"","1","should get minimal retry time from children [timeouts: [2], expectedRetryAfter: 2, #1]","","Fri Mar 13 13:16:50 UTC 2026","passed","Fri Mar 13 13:16:50 UTC 2026","","MultiMessageSendingResultTest","pl.allegro.tech.hermes.consumers.consumer.sender.MultiMessageSendingResultTest","should get minimal retry time from children [timeouts: [2], expectedRetryAfter: 2, #1]"
"","48","should create metadata object using provided builder class","","Fri Mar 13 13:15:55 UTC 2026","passed","Fri Mar 13 13:15:56 UTC 2026","","EndpointAddressResolverMetadataTest","pl.allegro.tech.hermes.api.EndpointAddressResolverMetadataTest","should create metadata object using provided builder class"
"","2","should take value of operations per second reported by consumers as initial weight","","Fri Mar 13 13:16:59 UTC 2026","passed","Fri Mar 13 13:16:59 UTC 2026","","WeightedWorkBalancingListenerTest","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.WeightedWorkBalancingListenerTest","should take value of operations per second reported by consumers as initial weight"
"","219","shouldRetryOn401UnauthorizedForOAuthSecuredSubscription","","Fri Mar 13 13:17:09 UTC 2026","passed","Fri Mar 13 13:17:10 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","shouldRetryOn401UnauthorizedForOAuthSecuredSubscription"
"","476","should display tasks correctly in the table","OfflineRetransmissionInfo","Fri Mar 13 13:14:03 UTC 2026","passed","Fri Mar 13 13:14:03 UTC 2026","","","",""
"","15","creating and updating topic with up to 2 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@558 duration=1337 retentionUnit=MINUTES>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@29b489a9 username=admin admin=true isOwner=false>, #2]","","Fri Mar 13 13:19:46 UTC 2026","passed","Fri Mar 13 13:19:46 UTC 2026","","TopicValidatorWithRealApiPreconditionsTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating and updating topic with up to 2 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@558 duration=1337 retentionUnit=MINUTES>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@29b489a9 username=admin admin=true isOwner=false>, #2]"
"","1","should find subscriptions by various name queries [queryString: second-subscription, expectedSubscriptions: [second-subscription], #2]","","Fri Mar 13 13:19:42 UTC 2026","passed","Fri Mar 13 13:19:42 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find subscriptions by various name queries [queryString: second-subscription, expectedSubscriptions: [second-subscription], #2]"
"","126","should render ""activate"" button and hide ""suspend"" if subscription is suspended","SubscriptionMetadata","Fri Mar 13 13:13:54 UTC 2026","passed","Fri Mar 13 13:13:54 UTC 2026","","","",""
"","1","testGoogleBigQueryFailedAppendExceptionWithColumns","","Fri Mar 13 13:17:13 UTC 2026","passed","Fri Mar 13 13:17:13 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.GoogleBigQueryFailedAppendExceptionTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlebigquery.GoogleBigQueryFailedAppendExceptionTest","testGoogleBigQueryFailedAppendExceptionWithColumns"
"","185","should render listing with no filter applied","FavoriteTopicsListing","Fri Mar 13 13:14:36 UTC 2026","passed","Fri Mar 13 13:14:37 UTC 2026","","","",""
"","3","should remove signals that should be executed later and put them back on task queue","","Fri Mar 13 13:16:59 UTC 2026","passed","Fri Mar 13 13:16:59 UTC 2026","","SignalsFilterTest","pl.allegro.tech.hermes.consumers.supervisor.process.SignalsFilterTest","should remove signals that should be executed later and put them back on task queue"
"","12792","shouldMoveOffsetInDryRunMode()","","Fri Mar 13 13:18:16 UTC 2026","passed","Fri Mar 13 13:18:29 UTC 2026","","pl.allegro.tech.hermes.integrationtests.KafkaRetransmissionServiceTest","pl.allegro.tech.hermes.integrationtests.KafkaRetransmissionServiceTest","shouldMoveOffsetInDryRunMode"
"","0","shouldNotLimitRateWhenThereWereNoEvents","","Fri Mar 13 13:17:11 UTC 2026","passed","Fri Mar 13 13:17:11 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.rate.calculator.NormalModeOutputRateCalculatorTest","shouldNotLimitRateWhenThereWereNoEvents"
"","3","should interpret message as failed for status different than 201 or 202 [status: 400, #2]","","Fri Mar 13 13:16:07 UTC 2026","passed","Fri Mar 13 13:16:07 UTC 2026","","HermesClientTest","pl.allegro.tech.hermes.client.HermesClientTest","should interpret message as failed for status different than 201 or 202 [status: 400, #2]"
"","3","should find subscriptions by various name queries [queryString: SUB, expectedSubscriptions: [first-subscription, second-subscription], #4]","","Fri Mar 13 13:19:42 UTC 2026","passed","Fri Mar 13 13:19:42 UTC 2026","","SearchServiceSpec","pl.allegro.tech.hermes.management.domain.search.SearchServiceSpec","should find subscriptions by various name queries [queryString: SUB, expectedSubscriptions: [first-subscription, second-subscription], #4]"
"","112","should render an empty group listing without filter applied","GroupListing","Fri Mar 13 13:14:46 UTC 2026","passed","Fri Mar 13 13:14:46 UTC 2026","","","",""
"","251","should return details of topics subscriptions","IntegrationTest","Fri Mar 13 13:16:29 UTC 2026","passed","Fri Mar 13 13:16:29 UTC 2026","","ZookeeperSubscriptionRepositoryTest","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperSubscriptionRepositoryTest","should return details of topics subscriptions"
"","9","should throw exception when not able to fetch latest schema version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@61598d13 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@5381deec objectMapper=com.fasterxml.jackson.databind.ObjectMapper@6cf37a31 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, #0]","","Fri Mar 13 13:21:30 UTC 2026","passed","Fri Mar 13 13:21:30 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception when not able to fetch latest schema version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@61598d13 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@5381deec objectMapper=com.fasterxml.jackson.databind.ObjectMapper@6cf37a31 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f34f447e390@5205b3e2>, #0]"
"","9","updating topic with modifying retention time already exceeding maximum should be valid for admin","","Fri Mar 13 13:19:47 UTC 2026","passed","Fri Mar 13 13:19:47 UTC 2026","","TopicValidatorWithRealApiPreconditionsTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with modifying retention time already exceeding maximum should be valid for admin"
"","54","should indicate appropriate error","useTopic","Fri Mar 13 13:13:57 UTC 2026","passed","Fri Mar 13 13:13:57 UTC 2026","","","",""
"","9","should calculate rates for serial subscription","","Fri Mar 13 13:16:50 UTC 2026","passed","Fri Mar 13 13:16:50 UTC 2026","","MaxRateCalculatorTest","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.MaxRateCalculatorTest","should calculate rates for serial subscription"
"","2","should throw exception in case of empty schema","","Fri Mar 13 13:20:52 UTC 2026","passed","Fri Mar 13 13:20:52 UTC 2026","","AvroSchemaValidatorTest","pl.allegro.tech.hermes.management.infrastructure.schema.validator.AvroSchemaValidatorTest","should throw exception in case of empty schema"
"","951","shouldReturnTopicsWithAtLeastOneMatchingProperty()","","Fri Mar 13 13:22:37 UTC 2026","passed","Fri Mar 13 13:22:38 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","shouldReturnTopicsWithAtLeastOneMatchingProperty"
"","4","should forget about violations if user was idle","","Fri Mar 13 13:18:40 UTC 2026","passed","Fri Mar 13 13:18:40 UTC 2026","","DynamicThroughputLimiterTest","pl.allegro.tech.hermes.frontend.publishing.DynamicThroughputLimiterTest","should forget about violations if user was idle"
"","24","should log new object creation","","Fri Mar 13 13:20:33 UTC 2026","passed","Fri Mar 13 13:20:33 UTC 2026","","LoggingAuditorSpec","pl.allegro.tech.hermes.management.infrastructure.audit.LoggingAuditorSpec","should log new object creation"
