"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","should render constraints listing with a filter applied (case-insensitive, filter: pl.group.topic1)","ConstraintsListing","Mon Feb 23 11:51:17 UTC 2026","passed","Mon Feb 23 11:51:18 UTC 2026","","","",""
"","283","shouldFindSingleTopic()","","Mon Feb 23 12:00:10 UTC 2026","passed","Mon Feb 23 12:00:10 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SearchEndpointTest","pl.allegro.tech.hermes.integrationtests.management.SearchEndpointTest","shouldFindSingleTopic"
"","1","should throw IllegalArgumentException when the endpoint address is googlepubsub://pubsub.googleapis.com:443/projects/test-project/topic/test-topic","","Mon Feb 23 11:53:52 UTC 2026","passed","Mon Feb 23 11:53:52 UTC 2026","","GooglePubSubSenderTargetResolverTest","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubSenderTargetResolverTest","should throw IllegalArgumentException when the endpoint address is googlepubsub://pubsub.googleapis.com:443/projects/test-project/topic/test-topic"
"","50","should get last message as raw bytes","","Mon Feb 23 11:58:29 UTC 2026","passed","Mon Feb 23 11:58:29 UTC 2026","","HermesMockAvroTest","pl.allegro.tech.hermes.mock.HermesMockAvroTest","should get last message as raw bytes"
"","691","should measure http client connections","","Mon Feb 23 11:53:53 UTC 2026","passed","Mon Feb 23 11:53:53 UTC 2026","","HttpClientConnectionMonitoringTest","pl.allegro.tech.hermes.consumers.consumer.sender.http.HttpClientConnectionMonitoringTest","should measure http client connections"
"","13","should block single abuser among multiple users","","Mon Feb 23 11:55:37 UTC 2026","passed","Mon Feb 23 11:55:37 UTC 2026","","DynamicThroughputLimiterTest","pl.allegro.tech.hermes.frontend.publishing.DynamicThroughputLimiterTest","should block single abuser among multiple users"
"","1259","shouldAssignConsumerToSubscription","","Mon Feb 23 11:54:22 UTC 2026","passed","Mon Feb 23 11:54:24 UTC 2026","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","shouldAssignConsumerToSubscription"
"","1","should filter topics","useConsistencyStore","Mon Feb 23 11:51:26 UTC 2026","passed","Mon Feb 23 11:51:26 UTC 2026","","","",""
"","174","should not show offline clients tab when topic has disabled offline storage","TopicView","Mon Feb 23 11:50:58 UTC 2026","passed","Mon Feb 23 11:50:58 UTC 2026","","","",""
"","2","should not indicate lagging if production rate is 0","","Mon Feb 23 11:56:47 UTC 2026","passed","Mon Feb 23 11:56:47 UTC 2026","","SubscriptionHealthCheckerTest","pl.allegro.tech.hermes.management.domain.subscription.SubscriptionHealthCheckerTest","should not indicate lagging if production rate is 0"
"","3","should handle no sub records","avro records registry","Mon Feb 23 11:50:59 UTC 2026","passed","Mon Feb 23 11:50:59 UTC 2026","","","",""
"","12","should produce headers appending headers with additional providers","","Mon Feb 23 11:53:56 UTC 2026","passed","Mon Feb 23 11:53:56 UTC 2026","","HermesHeadersProviderTest","pl.allegro.tech.hermes.consumers.consumer.sender.http.headers.HermesHeadersProviderTest","should produce headers appending headers with additional providers"
"","4","should not validate endpoint with invalid protocol","","Mon Feb 23 11:56:50 UTC 2026","passed","Mon Feb 23 11:56:50 UTC 2026","","EndpointAddressFormatValidatorTest","pl.allegro.tech.hermes.management.domain.subscription.validator.EndpointAddressFormatValidatorTest","should not validate endpoint with invalid protocol"
"","1","topic changing content type from avro to json and unsetting migratedToJsonType flag should be invalid","","Mon Feb 23 11:56:50 UTC 2026","passed","Mon Feb 23 11:56:50 UTC 2026","","TopicValidatorTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic changing content type from avro to json and unsetting migratedToJsonType flag should be invalid"
"","118","shouldEmitAuditEventWhenGroupRemoved()","","Mon Feb 23 11:58:22 UTC 2026","passed","Mon Feb 23 11:58:22 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.GroupManagementTest","pl.allegro.tech.hermes.integrationtests.management.GroupManagementTest","shouldEmitAuditEventWhenGroupRemoved"
"","253","shouldNotCreateNewSubscriptionWhenAskedForNonExistingMetrics()","","Mon Feb 23 11:56:18 UTC 2026","passed","Mon Feb 23 11:56:19 UTC 2026","","pl.allegro.tech.hermes.integrationtests.MetricsTest","pl.allegro.tech.hermes.integrationtests.MetricsTest","shouldNotCreateNewSubscriptionWhenAskedForNonExistingMetrics"
"","18","should close timer on exceptional completion and log failure metric","","Mon Feb 23 11:53:14 UTC 2026","passed","Mon Feb 23 11:53:14 UTC 2026","","ReactiveHermesClientMicrometerTaggedMetricsTest","pl.allegro.tech.hermes.client.ReactiveHermesClientMicrometerTaggedMetricsTest","should close timer on exceptional completion and log failure metric"
"","5","should throw exception for malformed message","","Mon Feb 23 11:53:25 UTC 2026","passed","Mon Feb 23 11:53:25 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","should throw exception for malformed message"
"","1","should not allow to create group if group name is invalid","","Mon Feb 23 11:56:30 UTC 2026","passed","Mon Feb 23 11:56:30 UTC 2026","","GroupServiceSpec","pl.allegro.tech.hermes.management.domain.group.GroupServiceSpec","should not allow to create group if group name is invalid"
"","4231","shouldHandleUnavailableSubscriptionsMetrics()","","Mon Feb 23 11:59:19 UTC 2026","passed","Mon Feb 23 11:59:23 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","shouldHandleUnavailableSubscriptionsMetrics"
"","1","shouldRevertDelta","","Mon Feb 23 11:53:36 UTC 2026","passed","Mon Feb 23 11:53:36 UTC 2026","","pl.allegro.tech.hermes.common.metric.counter.MetricsDeltaCalculatorTest","pl.allegro.tech.hermes.common.metric.counter.MetricsDeltaCalculatorTest","shouldRevertDelta"
"","374","subscription sync should fail if group does not exist in replica datacenter","MultiZookeeperIntegrationTest","Mon Feb 23 11:56:16 UTC 2026","passed","Mon Feb 23 11:56:17 UTC 2026","","StorageSyncSpec","pl.allegro.tech.hermes.management.domain.consistency.StorageSyncSpec","subscription sync should fail if group does not exist in replica datacenter"
"","95","should emit a retransmit event when user clicks retransmit button","OfflineRetransmissionForm","Mon Feb 23 11:51:56 UTC 2026","passed","Mon Feb 23 11:51:56 UTC 2026","","","",""
"","67","should record metrics for executor service (monitoring enabled: true)","","Mon Feb 23 11:53:21 UTC 2026","passed","Mon Feb 23 11:53:21 UTC 2026","","InstrumentedExecutorServiceFactoryMetricsTest","pl.allegro.tech.hermes.common.metric.executor.InstrumentedExecutorServiceFactoryMetricsTest","should record metrics for executor service (monitoring enabled: true)"
"","1684","shouldThrowExceptionWhenAvroTopicNameIsNotQualified()","","Mon Feb 23 11:58:21 UTC 2026","passed","Mon Feb 23 11:58:23 UTC 2026","","pl.allegro.tech.hermes.mock.HermesMockDefineValidationTest","pl.allegro.tech.hermes.mock.HermesMockDefineValidationTest","shouldThrowExceptionWhenAvroTopicNameIsNotQualified"
"","645","shouldReturnServerInternalErrorResponseOnMissingSchema()","","Mon Feb 23 11:58:22 UTC 2026","passed","Mon Feb 23 11:58:22 UTC 2026","","pl.allegro.tech.hermes.integrationtests.PublishingAvroOnTopicWithoutSchemaTest","pl.allegro.tech.hermes.integrationtests.PublishingAvroOnTopicWithoutSchemaTest","shouldReturnServerInternalErrorResponseOnMissingSchema"
"","111","should delete topic constraints","IntegrationTest","Mon Feb 23 11:53:34 UTC 2026","passed","Mon Feb 23 11:53:34 UTC 2026","","ZookeeperWorkloadConstraintsRepositoryTest","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperWorkloadConstraintsRepositoryTest","should delete topic constraints"
"","14","should report history on start","","Mon Feb 23 11:53:49 UTC 2026","passed","Mon Feb 23 11:53:49 UTC 2026","","NegotiatedMaxRateProviderTest","pl.allegro.tech.hermes.consumers.consumer.rate.maxrate.NegotiatedMaxRateProviderTest","should report history on start"
"","153","should show appropriate message when messages table is empty","MessagesPreview","Mon Feb 23 11:51:15 UTC 2026","passed","Mon Feb 23 11:51:15 UTC 2026","","","",""
