"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55","should set error to true on workload endpoint failure","useConstraints","Mon Feb 23 13:23:56 UTC 2026","passed","Mon Feb 23 13:23:56 UTC 2026","","","",""
"","327","should not send to already sent url on retry","","Mon Feb 23 13:26:21 UTC 2026","passed","Mon Feb 23 13:26:21 UTC 2026","","JettyBroadCastMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.sender.http.JettyBroadCastMessageSenderTest","should not send to already sent url on retry"
"","1","should filter '$.topping[?(@.id == 5007)].type' matching '^Maple.*' with result: false","","Mon Feb 23 13:25:49 UTC 2026","passed","Mon Feb 23 13:25:49 UTC 2026","","JsonPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.topping[?(@.id == 5007)].type' matching '^Maple.*' with result: false"
"","21","shouldNotAllowCreatingTheSameOAuthProviderTwice()","","Mon Feb 23 13:32:42 UTC 2026","passed","Mon Feb 23 13:32:42 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","shouldNotAllowCreatingTheSameOAuthProviderTwice"
"","135","should keep retrying on sender exception after shutdown","","Mon Feb 23 13:25:34 UTC 2026","passed","Mon Feb 23 13:25:34 UTC 2026","","HermesClientTest","pl.allegro.tech.hermes.client.HermesClientTest","should keep retrying on sender exception after shutdown"
"","113","should check nonAdminCreationEnabled = true on group creation for admin = true","","Mon Feb 23 13:28:34 UTC 2026","passed","Mon Feb 23 13:28:34 UTC 2026","","ManagementRightsSpec","pl.allegro.tech.hermes.management.api.auth.ManagementRightsSpec","should check nonAdminCreationEnabled = true on group creation for admin = true"
"","17","creating subscription with inflight size less than 1 should not be allowed [inflightSize: 0, #0]","","Mon Feb 23 13:29:06 UTC 2026","passed","Mon Feb 23 13:29:06 UTC 2026","","InflightSizeValidatorTest","pl.allegro.tech.hermes.management.domain.subscription.validator.InflightSizeValidatorTest","creating subscription with inflight size less than 1 should not be allowed [inflightSize: 0, #0]"
"","4","should throw exception on method not allowed response when deleting schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@430bcbd4 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@ce2077 objectMapper=com.fasterxml.jackson.databind.ObjectMapper@74f6090c validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e5f8@6834f33a>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e5f8@6834f33a arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e3b0@716a2c04 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@6a2e7d2d>, #3]","","Mon Feb 23 13:30:47 UTC 2026","passed","Mon Feb 23 13:30:47 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception on method not allowed response when deleting schema [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@430bcbd4 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@ce2077 objectMapper=com.fasterxml.jackson.databind.ObjectMapper@74f6090c validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e5f8@6834f33a>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e5f8@6834f33a arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007f354847e3b0@716a2c04 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@6a2e7d2d>, #3]"
"","16","shouldUpdateOAuthProvider()","","Mon Feb 23 13:32:42 UTC 2026","passed","Mon Feb 23 13:32:42 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","pl.allegro.tech.hermes.integrationtests.management.OAuthProviderManagementTest","shouldUpdateOAuthProvider"
"","978","shouldNotUpdateSubscriptionNotOwnedByTheUser()","","Mon Feb 23 13:34:31 UTC 2026","passed","Mon Feb 23 13:34:32 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldNotUpdateSubscriptionNotOwnedByTheUser"
