"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","480","shouldThrowAccessDeniedWhenTryingToCreateTopicRetransmissionTaskWithoutPermissionsToSourceAndTargetTopics()","","Wed May 20 13:33:24 UTC 2026","passed","Wed May 20 13:33:25 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.OfflineRetransmissionManagementTest","pl.allegro.tech.hermes.integrationtests.management.OfflineRetransmissionManagementTest","shouldThrowAccessDeniedWhenTryingToCreateTopicRetransmissionTaskWithoutPermissionsToSourceAndTargetTopics"
"","2","array paths [path: .title.aliases[*], matcher: ^[GTE].*, matchingStrategy: any, result: true, #44]","","Wed May 20 13:27:21 UTC 2026","passed","Wed May 20 13:27:21 UTC 2026","","AvroPathMessageFilterSpec","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .title.aliases[*], matcher: ^[GTE].*, matchingStrategy: any, result: true, #44]"
"","21","should retry on http failure [status: 408, #0]","","Wed May 20 13:27:06 UTC 2026","passed","Wed May 20 13:27:06 UTC 2026","","HermesClientTest","pl.allegro.tech.hermes.client.HermesClientTest","should retry on http failure [status: 408, #0]"
"","578","shouldNotUpdateThresholdsMillisecondsToNegativeValue()","","Wed May 20 13:35:01 UTC 2026","passed","Wed May 20 13:35:02 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldNotUpdateThresholdsMillisecondsToNegativeValue"
"","690","shouldNotFindTopicAfterItWasDeleted()","","Wed May 20 13:34:32 UTC 2026","passed","Wed May 20 13:34:33 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SearchEndpointTest","pl.allegro.tech.hermes.integrationtests.management.SearchEndpointTest","shouldNotFindTopicAfterItWasDeleted"
"","4","should throw exception when not able to fetch latest schema version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@619dc2a6 schemaRepositoryInstanceResolver=inaccessible objectMapper=inaccessible validationEndpointEnabled=inaccessible deleteSchemaPathSuffix=inaccessible subjectNamingStrategy=inaccessible>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x000000003047c000@43e97462 arg$1=inaccessible>, #1]","","Wed May 20 13:32:01 UTC 2026","passed","Wed May 20 13:32:01 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception when not able to fetch latest schema version [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@619dc2a6 schemaRepositoryInstanceResolver=inaccessible objectMapper=inaccessible validationEndpointEnabled=inaccessible deleteSchemaPathSuffix=inaccessible subjectNamingStrategy=inaccessible>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x000000003047c000@43e97462 arg$1=inaccessible>, #1]"
"","349","shouldPublishWhenAuthenticated(Topic) [1] Topic(TopicBuilderGroup241.TopicBuilderTopic242)","","Wed May 20 13:32:20 UTC 2026","passed","Wed May 20 13:32:20 UTC 2026","","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","pl.allegro.tech.hermes.integrationtests.TopicAuthorizationTest","shouldPublishWhenAuthenticated"
"","7","shouldDeserializeTopicWithDefaults","","Wed May 20 13:26:59 UTC 2026","passed","Wed May 20 13:26:59 UTC 2026","","pl.allegro.tech.hermes.api.TopicTest","pl.allegro.tech.hermes.api.TopicTest","shouldDeserializeTopicWithDefaults"
"","1112","shouldUpdateSubscriptionEndpoint()","","Wed May 20 13:35:03 UTC 2026","passed","Wed May 20 13:35:04 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldUpdateSubscriptionEndpoint"
"","2897","shouldListSubscriptionsForOwnerId()","","Wed May 20 13:32:49 UTC 2026","passed","Wed May 20 13:32:51 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.ListSubscriptionForOwnerTest","pl.allegro.tech.hermes.integrationtests.management.ListSubscriptionForOwnerTest","shouldListSubscriptionsForOwnerId"
