"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 08 15:34:17 GMT 2024","Fri Nov 08 15:34:17 GMT 2024","0","","pl.allegro.tech.hermes.api.TopicNameTest","","pl.allegro.tech.hermes.api.TopicNameTest","shouldConvertQualifiedName","shouldConvertQualifiedName",""
"passed","Fri Nov 08 15:32:48 GMT 2024","Fri Nov 08 15:32:48 GMT 2024","43","useSubscription","","","","","should show message that activating subscription was unsuccessful",""
"passed","Fri Nov 08 15:36:06 GMT 2024","Fri Nov 08 15:36:06 GMT 2024","384","","pl.allegro.tech.hermes.integrationtests.HermesClientPublishingTest","","pl.allegro.tech.hermes.integrationtests.HermesClientPublishingTest","shouldPublishUsingJerseyClient","shouldPublishUsingJerseyClient()",""
"passed","Fri Nov 08 15:32:52 GMT 2024","Fri Nov 08 15:32:52 GMT 2024","51","SubscriptionView","","","","","should show error message when fetching data failed",""
"passed","Fri Nov 08 15:33:02 GMT 2024","Fri Nov 08 15:33:02 GMT 2024","50","useEditSubscription","","","","","should dispatch notification about subscription edit parse error",""
"passed","Fri Nov 08 15:38:12 GMT 2024","Fri Nov 08 15:38:12 GMT 2024","270","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","","pl.allegro.tech.hermes.integrationtests.PublishingAvroTest","shouldGetBadRequestForJsonNotMachingWithAvroSchemaAndJsonContentType","shouldGetBadRequestForJsonNotMachingWithAvroSchemaAndJsonContentType()",""
"passed","Fri Nov 08 15:33:20 GMT 2024","Fri Nov 08 15:33:20 GMT 2024","62","useConsumerGroups","","","","","should set error to true on consumerGroups endpoint failure",""
"passed","Fri Nov 08 15:37:54 GMT 2024","Fri Nov 08 15:37:54 GMT 2024","1","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [TopicLabel(label-1), TopicLabel(label-2)], #8]","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [TopicLabel(label-1), TopicLabel(label-2)], #8]",""
"passed","Fri Nov 08 15:35:05 GMT 2024","Fri Nov 08 15:35:05 GMT 2024","72","","ConsumerProcessSupervisorTest","","pl.allegro.tech.hermes.consumers.supervisor.process.ConsumerProcessSupervisorTest","should shutdown consumer process for STOP signal","should shutdown consumer process for STOP signal",""
"passed","Fri Nov 08 15:34:38 GMT 2024","Fri Nov 08 15:34:38 GMT 2024","62","IntegrationTest","ZookeeperAdminCacheTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperAdminCacheTest","should run retransmit callback when event is younger than node [type: CHILD_ADDED, mtime: 1600, result: true, #0]","should run retransmit callback when event is younger than node [type: CHILD_ADDED, mtime: 1600, result: true, #0]",""
"passed","Fri Nov 08 15:36:48 GMT 2024","Fri Nov 08 15:36:48 GMT 2024","3","","DefaultHeadersPropagatorTest","","pl.allegro.tech.hermes.frontend.publishing.metadata.DefaultHeadersPropagatorTest","should extract ""log only"" headers","should extract ""log only"" headers",""
