"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1185","shouldUpdateSubscriptionEndpoint()","","Tue Nov 25 10:14:34 UTC 2025","passed","Tue Nov 25 10:14:35 UTC 2025","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldUpdateSubscriptionEndpoint"
"","939","shouldReturnTopicsWithAtLeastOneMatchingProperty()","","Tue Nov 25 10:13:27 UTC 2025","passed","Tue Nov 25 10:13:27 UTC 2025","","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","pl.allegro.tech.hermes.integrationtests.management.QueryEndpointTest","shouldReturnTopicsWithAtLeastOneMatchingProperty"
"","26","should set light theme if there is no entry in local storage","ThemeSwitch","Tue Nov 25 10:06:00 UTC 2025","passed","Tue Nov 25 10:06:00 UTC 2025","","","",""
"","1","topic with at least one disallowed label should not be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2)], createdTopicLabels: [TopicLabel(some-random-label)], #3]","","Tue Nov 25 10:10:33 UTC 2025","passed","Tue Nov 25 10:10:33 UTC 2025","","TopicValidatorTest","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with at least one disallowed label should not be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2)], createdTopicLabels: [TopicLabel(some-random-label)], #3]"
"","32","should receive errors from validation endpoint [subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbf20486b20@581b38e arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbf204868d8@383fc873 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@2f024025>, #3]","","Tue Nov 25 10:12:31 UTC 2025","passed","Tue Nov 25 10:12:31 UTC 2025","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should receive errors from validation endpoint [subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbf20486b20@581b38e arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007fbf204868d8@383fc873 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@2f024025>, #3]"
"","1","should remove duplicated signals START","","Tue Nov 25 10:07:36 UTC 2025","passed","Tue Nov 25 10:07:36 UTC 2025","","SignalsFilterTest","pl.allegro.tech.hermes.consumers.supervisor.process.SignalsFilterTest","should remove duplicated signals START"
"","725","should render inactive topics listing","InactiveTopicsListing","Tue Nov 25 10:05:57 UTC 2025","passed","Tue Nov 25 10:05:57 UTC 2025","","","",""
"","4","should not detect inactive topic when it is within inactivity threshold [historicalInactiveTopic: Optional[InactiveTopic[qualifiedTopicName=group.topic, lastPublishedMessageTimestampMs=1630600266987, notificationTimestampsMs=[], whitelisted=false]], #0]","","Tue Nov 25 10:09:56 UTC 2025","passed","Tue Nov 25 10:09:56 UTC 2025","","InactiveTopicsDetectionServiceTest","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsDetectionServiceTest","should not detect inactive topic when it is within inactivity threshold [historicalInactiveTopic: Optional[InactiveTopic[qualifiedTopicName=group.topic, lastPublishedMessageTimestampMs=1630600266987, notificationTimestampsMs=[], whitelisted=false]], #0]"
"","214","should render topic property { topic: { schema: '{""type"":""record"",""name"":""DummyEvent"",""namespace"":""pl.allegro.public.group.DummyEvent"",""doc"":""Event emitted when notification is sent to a user"",""fields"":[{""name"":""__metadata"",""type"":[""null"",{""type"":""map"",""values"":""string""}],""doc"":""Field internally used by Hermes to propagate metadata."",""default"":null},{""name"":""waybillId"",""type"":[""null"",{""type"":""record"",""name"":""WaybillId"",""fields"":[{""name"":""waybill"",""type"":""string"",""doc"":""Waybill""},{""name"":""carrierId"",""type"":""string"",""doc"":""CarrierId""}]}],""doc"":""WaybillId"",""default"":null},{""name"":""otherWaybillId"",""type"":[""null"",""WaybillId""],""doc"":""other WaybillId"",""default"":null},{""name"":""notificationId"",""type"":""string"",""doc"":""Notification Id""},{""name"":""userId"",""type"":""string"",""doc"":""User Id""}]}', name: 'pl.allegro.public.group.DummyEvent', description: 'Events emitted when notification is sent to a user.', owner: { source: 'Service Catalog', id: '41' }, retentionTime: { duration: 1, retentionUnit: 'DAYS' }, jsonToAvroDryRun: false, ack: 'LEADER', trackingEnabled: false, migratedFromJsonType: false, fallbackToRemoteDatacenterEnabled: false, schemaIdAwareSerializationEnabled: false, contentType: 'AVRO', maxMessageSize: 10240, auth: { publishers: [], enabled: false, unauthenticatedAccessEnabled: true }, subscribingRestricted: false, offlineStorage: { enabled: true, retentionTime: { duration: 60, infinite: false } }, labels: [ { value: 'internal' }, { value: 'analytics' } ], createdAt: 1634916242.877, modifiedAt: 1636451113.517 }, property: 'topicView.properties.retentionTime', value: '1 days' }","PropertiesList","Tue Nov 25 10:05:14 UTC 2025","passed","Tue Nov 25 10:05:14 UTC 2025","","","",""
"","129","should render subscription auto remove flag","PropertiesCard","Tue Nov 25 10:04:52 UTC 2025","passed","Tue Nov 25 10:04:52 UTC 2025","","","",""
