"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 14 08:03:36 GMT 2024","Mon Oct 14 08:03:47 GMT 2024","11016","","pl.allegro.tech.hermes.integrationtests.BatchDeliveryTest","","pl.allegro.tech.hermes.integrationtests.BatchDeliveryTest","shouldAttachSubscriptionIdentityHeadersWhenItIsEnabled","shouldAttachSubscriptionIdentityHeadersWhenItIsEnabled()",""
"passed","Mon Oct 14 08:01:44 GMT 2024","Mon Oct 14 08:01:44 GMT 2024","2","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","","pl.allegro.tech.hermes.consumers.consumer.batch.DirectBufferPoolTest","shouldNotAllocateMoreMemoryThanTotalMemoryWeHave","shouldNotAllocateMoreMemoryThanTotalMemoryWeHave",""
"passed","Mon Oct 14 08:01:21 GMT 2024","Mon Oct 14 08:01:21 GMT 2024","197","","ExponentiallyGrowingIdleTimeCalculatorTest","","pl.allegro.tech.hermes.consumers.consumer.ExponentiallyGrowingIdleTimeCalculatorTest","initial-idle-time is returned first","initial-idle-time is returned first",""
"passed","Mon Oct 14 07:59:41 GMT 2024","Mon Oct 14 07:59:41 GMT 2024","30","useConsistencyStore","","","","","should set error when fetching consistency groups fails",""
"passed","Mon Oct 14 08:04:34 GMT 2024","Mon Oct 14 08:04:34 GMT 2024","340","MultiZookeeperIntegrationTest","WorkloadConstraintsServiceTest","","pl.allegro.tech.hermes.management.domain.workload.constraints.WorkloadConstraintsServiceTest","should update subscription constraints in all zk clusters","should update subscription constraints in all zk clusters",""
"passed","Mon Oct 14 08:01:25 GMT 2024","Mon Oct 14 08:01:25 GMT 2024","5","","DefaultSuccessHandlerTest","","pl.allegro.tech.hermes.consumers.consumer.result.DefaultSuccessHandlerTest","should save tracking information on message success","should save tracking information on message success",""
"passed","Mon Oct 14 08:25:18 GMT 2024","Mon Oct 14 08:25:18 GMT 2024","253","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldAllowAdminUserToEnableChaos","shouldAllowAdminUserToEnableChaos()",""
"passed","Mon Oct 14 08:01:02 GMT 2024","Mon Oct 14 08:01:02 GMT 2024","3","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","array paths [path: .cast[*].awards[*], matcher: .*Best.*, matchingStrategy: null, result: true, #18]","array paths [path: .cast[*].awards[*], matcher: .*Best.*, matchingStrategy: null, result: true, #18]",""
"passed","Mon Oct 14 08:04:14 GMT 2024","Mon Oct 14 08:04:14 GMT 2024","28","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating and updating topic with up to 7 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@558 duration=1337 retentionUnit=MINUTES>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@29b93eb5 username=regularUser admin=false isOwner=false>, #3]","creating and updating topic with up to 7 days retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@558 duration=1337 retentionUnit=MINUTES>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@29b93eb5 username=regularUser admin=false isOwner=false>, #3]",""
"passed","Mon Oct 14 08:04:14 GMT 2024","Mon Oct 14 08:04:14 GMT 2024","5","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with invalid owner when creating should be invalid","topic with invalid owner when creating should be invalid",""
"passed","Mon Oct 14 08:00:10 GMT 2024","Mon Oct 14 08:00:10 GMT 2024","1","number-formatter","","","","","should format number with fraction part (0.001234)",""
"passed","Mon Oct 14 07:59:26 GMT 2024","Mon Oct 14 07:59:26 GMT 2024","106","SubscriptionMetadata","","","","","should render diagnostics button",""
"passed","Mon Oct 14 08:00:47 GMT 2024","Mon Oct 14 08:00:47 GMT 2024","3","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should retry on http failure [status: 505, #6]","should retry on http failure [status: 505, #6]",""
"passed","Mon Oct 14 08:00:20 GMT 2024","Mon Oct 14 08:00:20 GMT 2024","144","EnvironmentBadge","","","","","should render environment name badge",""
"passed","Mon Oct 14 08:01:05 GMT 2024","Mon Oct 14 08:01:05 GMT 2024","30","IntegrationTest","ZookeeperMessagePreviewRepositoryTest","","pl.allegro.tech.hermes.infrastructure.zookeeper.ZookeeperMessagePreviewRepositoryTest","should return empty list if message preview cannot be deserialized","should return empty list if message preview cannot be deserialized",""
"passed","Mon Oct 14 08:06:15 GMT 2024","Mon Oct 14 08:06:15 GMT 2024","8","","SchemaRegistryRawSchemaClientTest","","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should delete all schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@5101d04c schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@2b152527 objectMapper=com.fasterxml.jackson.databind.ObjectMapper@5f2cccc0 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda$563/0x00007f00c0467ad0@3359217d>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda$563/0x00007f00c0467ad0@3359217d>, #0]","should delete all schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@5101d04c schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@2b152527 objectMapper=com.fasterxml.jackson.databind.ObjectMapper@5f2cccc0 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda$563/0x00007f00c0467ad0@3359217d>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda$563/0x00007f00c0467ad0@3359217d>, #0]",""
"passed","Mon Oct 14 07:59:30 GMT 2024","Mon Oct 14 07:59:30 GMT 2024","546","GroupTopicsView","","","","","should show create topic dialog on button click",""
"passed","Mon Oct 14 08:01:47 GMT 2024","Mon Oct 14 08:01:47 GMT 2024","1","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.SubscriptionAssignmentViewTest","shouldNotAddToUnchangedView","shouldNotAddToUnchangedView",""
"passed","Mon Oct 14 08:01:01 GMT 2024","Mon Oct 14 08:01:01 GMT 2024","5","","AvroPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.AvroPathMessageFilterSpec","basic paths [path: .type, matcher: not_donut, result: false, #5]","basic paths [path: .type, matcher: not_donut, result: false, #5]",""
"passed","Mon Oct 14 08:01:54 GMT 2024","Mon Oct 14 08:01:57 GMT 2024","3330","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.WorkloadSupervisorIntegrationTest","shouldRecreateMissingConsumer","shouldRecreateMissingConsumer",""
"passed","Mon Oct 14 07:59:57 GMT 2024","Mon Oct 14 07:59:57 GMT 2024","38","useFormSubscription","","","","","should return form and validators",""
