"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 23 15:06:53 GMT 2025","Thu Jan 23 15:06:53 GMT 2025","3","","MultiMessageSendingResultTest","","pl.allegro.tech.hermes.consumers.consumer.sender.MultiMessageSendingResultTest","should return best suited status code from children [statusCodes: [200, 201, 200], expectedStatusCode: 201, #0]","should return best suited status code from children [statusCodes: [200, 201, 200], expectedStatusCode: 201, #0]",""
"passed","Thu Jan 23 15:06:56 GMT 2025","Thu Jan 23 15:06:56 GMT 2025","5","","HttpClientsWorkloadReporterTest","","pl.allegro.tech.hermes.consumers.consumer.sender.http.HttpClientsWorkloadReporterTest","should return sum of http/1 serial client destinations","should return sum of http/1 serial client destinations",""
"passed","Thu Jan 23 15:09:22 GMT 2025","Thu Jan 23 15:09:22 GMT 2025","4","","InactiveTopicsDetectionServiceTest","","pl.allegro.tech.hermes.management.domain.detection.InactiveTopicsDetectionServiceTest","should not be notified when whitelisted","should not be notified when whitelisted",""
"passed","Thu Jan 23 15:05:13 GMT 2025","Thu Jan 23 15:05:13 GMT 2025","0","number-formatter","","","","","should format number with fraction part (3.1415926535)",""
"passed","Thu Jan 23 15:05:18 GMT 2025","Thu Jan 23 15:05:18 GMT 2025","39","HealthProblemsAlerts","","","","","should show an appropriate health problem alert (RECEIVING_MALFORMED_MESSAGES)",""
"passed","Thu Jan 23 15:04:38 GMT 2025","Thu Jan 23 15:04:38 GMT 2025","97","SearchView","","","","","should modify form inputs based on passed query parameters",""
"passed","Thu Jan 23 15:10:01 GMT 2025","Thu Jan 23 15:10:01 GMT 2025","17","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","updating topic with up to 7 days of retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@26 duration=7 retentionUnit=DAYS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@3b10c5d username=admin admin=true isOwner=false>, #10]","updating topic with up to 7 days of retention time should be valid [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@26 duration=7 retentionUnit=DAYS>, user: <pl.allegro.tech.hermes.management.domain.auth.TestRequestUser@3b10c5d username=admin admin=true isOwner=false>, #10]",""
"passed","Thu Jan 23 15:11:25 GMT 2025","Thu Jan 23 15:11:25 GMT 2025","3","","JsonQueryParserTest","","pl.allegro.tech.hermes.management.infrastructure.query.parser.json.JsonQueryParserTest","should parse and query and match results","should parse and query and match results",""
"passed","Thu Jan 23 15:07:14 GMT 2025","Thu Jan 23 15:07:14 GMT 2025","118","","pl.allegro.tech.hermes.consumers.consumer.sender.http.JettyMessageSenderTest","","pl.allegro.tech.hermes.consumers.consumer.sender.http.JettyMessageSenderTest","shouldSendTraceIdHeader","shouldSendTraceIdHeader",""
"passed","Thu Jan 23 15:04:20 GMT 2025","Thu Jan 23 15:04:20 GMT 2025","134","PropertiesCard","","","","","should render subscription mode (ANYCAST)",""
"passed","Thu Jan 23 15:06:59 GMT 2025","Thu Jan 23 15:06:59 GMT 2025","108","","ConsumerProcessTest","","pl.allegro.tech.hermes.consumers.supervisor.process.ConsumerProcessTest","should run main loop till stop signal sent","should run main loop till stop signal sent",""
"passed","Thu Jan 23 15:04:43 GMT 2025","Thu Jan 23 15:04:43 GMT 2025","6","useConsistencyStore","","","","","should initialize",""
"passed","Thu Jan 23 15:09:21 GMT 2025","Thu Jan 23 15:09:21 GMT 2025","11","","MultiDatacenterRepositoryCommandExecutorTest","","pl.allegro.tech.hermes.management.domain.dc.MultiDatacenterRepositoryCommandExecutorTest","should execute command on all repository holders","should execute command on all repository holders",""
"passed","Thu Jan 23 15:06:54 GMT 2025","Thu Jan 23 15:06:54 GMT 2025","4","","GooglePubSubMetadataAppenderTest","","pl.allegro.tech.hermes.consumers.consumer.sender.googlepubsub.GooglePubSubMetadataAppenderTest","should not add additional headers and external metadata to the message","should not add additional headers and external metadata to the message",""
