"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","should throw exception when not able to fetch schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@18bbcce8 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@5381deec objectMapper=com.fasterxml.jackson.databind.ObjectMapper@36bc1a23 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47f0c8@22644f14>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47f0c8@22644f14 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47ee80@eca0d70 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@21a1b47c>, #3]","","Fri Mar 06 07:19:50 UTC 2026","passed","Fri Mar 06 07:19:50 UTC 2026","","SchemaRegistryRawSchemaClientTest","pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClientTest","should throw exception when not able to fetch schema versions [client: <pl.allegro.tech.hermes.schema.confluent.SchemaRegistryRawSchemaClient@18bbcce8 schemaRepositoryInstanceResolver=pl.allegro.tech.hermes.schema.resolver.DefaultSchemaRepositoryInstanceResolver@5381deec objectMapper=com.fasterxml.jackson.databind.ObjectMapper@36bc1a23 validationEndpointEnabled=false deleteSchemaPathSuffix=versions subjectNamingStrategy=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47f0c8@22644f14>, subjectNamingStrategy: <pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47f0c8@22644f14 arg$1=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$$Lambda/0x00007faf7c47ee80@eca0d70 arg$2=pl.allegro.tech.hermes.schema.SubjectNamingStrategy$Namespace@21a1b47c>, #3]"
"","21","shouldDeliverToNewSenderAfterModifiedTimeout","","Fri Mar 06 07:15:30 UTC 2026","passed","Fri Mar 06 07:15:30 UTC 2026","","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","pl.allegro.tech.hermes.consumers.consumer.ConsumerMessageSenderTest","shouldDeliverToNewSenderAfterModifiedTimeout"
"","273","should open message dialog for truncated message on row click","MessagesPreview","Fri Mar 06 07:12:57 UTC 2026","passed","Fri Mar 06 07:12:57 UTC 2026","","","",""
"","770","should render service response metrics card","ServiceResponseMetrics","Fri Mar 06 07:14:11 UTC 2026","passed","Fri Mar 06 07:14:12 UTC 2026","","","",""
"","32","should show message that removing subscription was successful","useSubscription","Fri Mar 06 07:12:25 UTC 2026","passed","Fri Mar 06 07:12:25 UTC 2026","","","",""
"","240","shouldNotAllowOnCreatingSameTopicTwice()","","Fri Mar 06 07:46:59 UTC 2026","passed","Fri Mar 06 07:47:00 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldNotAllowOnCreatingSameTopicTwice"
"","134","shouldAllowAdminUserCreateTopicWithChaosEnabled()","","Fri Mar 06 07:47:00 UTC 2026","passed","Fri Mar 06 07:47:00 UTC 2026","","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","pl.allegro.tech.hermes.integrationtests.management.TopicManagementTest","shouldAllowAdminUserCreateTopicWithChaosEnabled"
"","1","should not indicate that a serial subscriber without retry returning more than 10% 4xx errors is receiving malformed events","","Fri Mar 06 07:18:05 UTC 2026","passed","Fri Mar 06 07:18:05 UTC 2026","","SubscriptionHealthCheckerTest","pl.allegro.tech.hermes.management.domain.subscription.SubscriptionHealthCheckerTest","should not indicate that a serial subscriber without retry returning more than 10% 4xx errors is receiving malformed events"
"","1","Time range validator should validate topic retransmission request when startTimestamp is '2026-03-06T07:14:24.731886249Z', endTimestamp is 'null'","","Fri Mar 06 07:14:25 UTC 2026","passed","Fri Mar 06 07:14:25 UTC 2026","","RetransmissionTimeRangeValidatorTest","pl.allegro.tech.hermes.api.constraints.RetransmissionTimeRangeValidatorTest","Time range validator should validate topic retransmission request when startTimestamp is '2026-03-06T07:14:24.731886249Z', endTimestamp is 'null'"
"","16","should show message that removing inconsistentTopic was unsuccessful","useInconsistentTopics","Fri Mar 06 07:13:28 UTC 2026","passed","Fri Mar 06 07:13:28 UTC 2026","","","",""
