"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 28 10:03:11 GMT 2024","Thu Nov 28 10:03:11 GMT 2024","124","ConstraintsListing","","","","","should open edit topic constraint dialog when topic is clicked",""
"passed","Thu Nov 28 10:05:29 GMT 2024","Thu Nov 28 10:05:29 GMT 2024","1","","ScoringTargetWeightCalculatorTest","","pl.allegro.tech.hermes.consumers.supervisor.workload.weighted.ScoringTargetWeightCalculatorTest","should return empty map when consumer list is empty","should return empty map when consumer list is empty",""
"passed","Thu Nov 28 10:04:59 GMT 2024","Thu Nov 28 10:04:59 GMT 2024","1","","JsonPathMessageFilterSpec","","pl.allegro.tech.hermes.domain.filtering.JsonPathMessageFilterSpec","should filter '$.batters.batter[2].type' matching '^Choco.*' with result: false","should filter '$.batters.batter[2].type' matching '^Choco.*' with result: false",""
"passed","Thu Nov 28 10:08:07 GMT 2024","Thu Nov 28 10:08:07 GMT 2024","15","","TopicValidatorWithRealApiPreconditionsTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorWithRealApiPreconditionsTest","creating topic with over 7 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]","creating topic with over 7 days retention time should be valid for admin [retentionTime: <pl.allegro.tech.hermes.api.RetentionTime@93aa0 duration=604801 retentionUnit=SECONDS>, #3]",""
"passed","Thu Nov 28 10:11:39 GMT 2024","Thu Nov 28 10:11:41 GMT 2024","1293","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","","pl.allegro.tech.hermes.integrationtests.management.SubscriptionManagementTest","shouldEmitAuditEventWhenSubscriptionEndpointUpdated","shouldEmitAuditEventWhenSubscriptionEndpointUpdated()",""
"passed","Thu Nov 28 10:04:45 GMT 2024","Thu Nov 28 10:04:45 GMT 2024","3","","HermesClientTest","","pl.allegro.tech.hermes.client.HermesClientTest","should overwrite default headers when specific values provided","should overwrite default headers when specific values provided",""
"passed","Thu Nov 28 10:07:34 GMT 2024","Thu Nov 28 10:07:34 GMT 2024","34","","pl.allegro.tech.hermes.frontend.publishing.message.MessageContentTypeEnforcerTest","","pl.allegro.tech.hermes.frontend.publishing.message.MessageContentTypeEnforcerTest","shouldConvertToAvroWhenReceivedAvroJSONOnAvroTopic","shouldConvertToAvroWhenReceivedAvroJSONOnAvroTopic",""
"passed","Thu Nov 28 10:03:13 GMT 2024","Thu Nov 28 10:03:13 GMT 2024","12","useSync","","","","","should show success notification when topic sync is successful",""
"passed","Thu Nov 28 10:08:06 GMT 2024","Thu Nov 28 10:08:06 GMT 2024","0","","TopicValidatorTest","","pl.allegro.tech.hermes.management.domain.topic.validator.TopicValidatorTest","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [], #6]","topic with allowed labels should be valid during creation [givenAllowedLabels: [TopicLabel(label-1), TopicLabel(label-2), TopicLabel(label-3)], createdTopicLabels: [], #6]",""
"passed","Thu Nov 28 10:03:11 GMT 2024","Thu Nov 28 10:03:11 GMT 2024","13","useGroups","","","","","should dispatch notification on unsuccessful group create",""
"passed","Thu Nov 28 10:10:48 GMT 2024","Thu Nov 28 10:10:48 GMT 2024","557","","SchemaManagerTest","","pl.allegro.tech.hermes.tracker.elasticsearch.SchemaManagerTest","should create template that adds index to alias [index: sent_messages_2015_01_01, alias: alias_sent_messages, #1]","should create template that adds index to alias [index: sent_messages_2015_01_01, alias: alias_sent_messages, #1]",""
"passed","Thu Nov 28 10:03:18 GMT 2024","Thu Nov 28 10:03:18 GMT 2024","10","useSubscriptionFiltersDebug","","","","","should set status and error message when verification fails",""
"passed","Thu Nov 28 10:03:21 GMT 2024","Thu Nov 28 10:03:21 GMT 2024","129","EnvironmentSwitch","","","","","should highlight the button for the selected environment",""
